Type,Method,Bg_TD_RRGGBB,Bg_TD_L,Bg_TD_a,Bg_TD_b,Fg_L,Fg_a,Fg_b,CD_Fg_L,CD_Fg_a,CD_Fg_b,Blend_L,Blend_A,Blend_B,CompensatedBlend_L,CompensatedBlend_a,CompensatedBlend_b,BGLValue,FGLValue,NuetralValue,Region,Blend_Original_Distance,ComBlend_Original_Distance,Accuracy
BP,TD,0xac4759,44.21220949,44.46617137,11.06202252,38.49261085,30.89328815,-70.75710507,36.35705784,61.30231482,-96.17175726,56.30794566,64.54320337,-73.55193826,53.91601162,75.30186413,-79.45515238,1,0,1,4,30.59387216,28.9513114,5.37%
BP,TD,0xac4759,44.21220949,44.46617137,11.06202252,38.49261085,30.89328815,-70.75710507,36.35705784,61.30231482,-96.17175726,56.30794566,64.54320337,-73.55193826,53.91601162,75.30186413,-79.45515238,1,0,1,4,30.59387216,28.9513114,5.37%
BP,TD,0x6c6667,43.97367616,2.583174166,0.287111223,29.69095931,-24.07802569,28.47317531,22.47886713,-11.15587465,3.610212282,50.00161025,-3.616287513,2.788397547,49.94781918,-6.531630444,5.446436552,1,0,1,2,27.61002979,26.12254397,5.39%
BP,TD,0xb2acae,71.36300019,2.423145371,-0.144987064,37.62127339,47.15198338,49.96378941,29.08208806,37.19709184,21.88542395,75.7012197,12.21896939,4.755550725,79.53850805,27.15347368,12.16195312,1,0,1,1,53.37640974,50.49356524,5.40%
BP,TD,0xb2acae,71.36300019,2.423145371,-0.144987064,43.25761138,8.639656678,37.45230118,32.24677129,-0.948383812,21.08005242,77.82938425,1.455429082,5.713098356,73.08425959,0.375834489,1.076042351,1,0,1,1,42.76559243,40.45352906,5.41%
BP,TD,0x566789,43.6537329,2.214103317,-21.2084622,37.41841854,66.40615171,-91.48430587,37.89621915,92.87388984,-107.0754842,54.88126836,58.35513884,-77.79091663,56.32231689,67.60267775,-75.30635019,1,0,1,5,46.92150939,44.38175488,5.41%
BP,TD,0xb2acae,71.36300019,2.423145371,-0.144987064,60.4258175,-0.758620552,63.2115275,51.3303072,-11.4555968,49.5171579,84.13873262,-3.892064164,17.52707093,89.90935823,-8.313042359,26.81262713,1,1,1,1,47.30147825,44.74002045,5.42%
BP,TD,0x566789,43.6537329,2.214103317,-21.2084622,19.45577599,34.19132587,-10.6463804,15.03470217,18.60645233,-17.02154631,46.96792818,8.484020082,-24.06288552,47.17719067,13.36556717,-21.31320896,1,0,1,6,32.66750024,30.89466901,5.43%
BP,TD,0xd4aa00,71.72807924,2.00251253,79.47601408,42.15085365,72.75851141,-77.17549333,38.75997432,87.65137295,-105.5862512,77.95201705,36.02757779,-35.89322935,78.39787318,44.6714344,-37.24504624,1,0,1,5,90.46262419,85.52348341,5.46%
BP,TD,0xd8d1ce,84.66548038,2.027715988,2.190262574,61.68042912,52.03750842,17.80383584,51.23836504,52.33275841,0.871035549,94.1038743,21.79616094,1.794304358,93.74864943,26.94547658,-3.484228811,1,1,1,6,49.23620768,46.54645908,5.46%
BP,TD,0xb2acae,71.36300019,2.423145371,-0.144987064,43.31421391,13.59822333,37.23148211,32.29143391,8.201188537,24.86680211,77.60427106,4.464530028,5.405462168,73.50189405,5.955954649,1.843496335,1,0,1,1,42.95677382,40.60691021,5.47%
BP,TD,0x8e888a,57.79049419,2.698040985,-0.256329082,38.85037695,-5.133872584,32.70849027,29.09488456,-10.58733064,16.84348494,64.63270498,-2.828554855,6.053374169,65.68330061,-10.465422,9.54114594,1,0,1,1,35.9699574,33.9929676,5.50%
BP,TD,0xad7f71,57.78199945,16.21252666,14.78666371,66.69706606,-29.52828765,-14.48143266,63.24772368,-19.3071661,-31.85174103,80.52550773,-2.341687831,-17.32341407,84.48488131,-6.640447415,-21.819382,1,1,1,4,28.23865363,26.68540526,5.50%
BP,TD,0xd8d1ce,84.66548038,2.027715988,2.190262574,60.24622131,-29.14977806,61.33894773,54.0641204,-38.88217956,46.17970646,95.66741542,-13.35227194,17.61758271,100,-21.24700747,23.40663188,1,1,1,2,61.29324147,57.87132866,5.58%
BP,TD,0x766d9b,48.78080436,13.78706746,-24.1840471,16.38186199,-0.653755638,-8.799803371,8.567776789,5.641339134,-17.16336327,51.42390657,13.6735265,-25.9299227,50.51908972,11.28955801,-23.14845649,1,0,0,4,37.67544127,35.57149489,5.58%
BP,TD,0x32252c,14.30647988,8.425655622,-2.12945129,60.24981667,6.621221957,63.56916252,51.08842051,-4.610703264,49.7136913,55.38852286,-7.461873522,45.56879332,55.48028854,-9.914023895,45.68626988,0,1,1,1,7.567869468,7.145004399,5.59%
BP,TD,0x32252c,14.30647988,8.425655622,-2.12945129,60.83394682,2.66919799,65.17760492,51.96135243,-8.12991599,49.86726666,55.38852286,-7.461873522,45.56879332,55.48028854,-9.914023895,45.68626988,0,1,1,1,7.567869468,7.145004399,5.59%
BP,TD,0x50345f,25.69346046,23.21158418,-22.45894269,46.81811267,73.72264908,-44.5062869,40.36924534,70.23179855,-65.07411618,47.1293571,67.24367124,-63.42088536,44.00018434,64.09195245,-64.5820132,0,0,1,6,7.573716917,7.150076475,5.59%
BP,TD,0xad7f71,57.78199945,16.21252666,14.78666371,60.73324843,28.8198528,67.20209749,51.46775144,21.04686442,49.36948574,74.16559832,22.07889877,35.21044432,73.94104418,15.13789284,37.69457871,1,1,1,1,26.46482364,24.98440429,5.59%
BP,TD,0x32252c,14.30647988,8.425655622,-2.12945129,85.81540813,-28.69978741,28.31776793,84.34182807,-46.79607301,19.81533165,85.25504649,-44.79943668,19.1385687,85.86541123,-47.28745959,18.35264801,0,1,1,2,2.297505738,2.16845794,5.62%
BP,TD,0xb2acae,71.36300019,2.423145371,-0.144987064,43.54630381,-19.00926796,27.88865317,34.9932216,-19.99101731,17.11993271,78.2939568,-6.241465668,6.182938624,81.42760152,-16.62502918,13.14331701,1,0,1,2,46.59145624,43.97438439,5.62%
BP,TD,0xb2acae,71.36300019,2.423145371,-0.144987064,43.54630381,-19.00926796,27.88865317,34.9932216,-19.99101731,17.11993271,78.2939568,-6.241465668,6.182938624,81.42760152,-16.62502918,13.14331701,1,0,1,2,46.59145624,43.97438439,5.62%
BP,TD,0xad7f71,57.78199945,16.21252666,14.78666371,47.90812604,26.86455874,56.37031975,37.21598216,20.09356128,36.4246323,68.56048803,19.59932417,26.82184016,62.35303421,16.9201832,19.34664716,1,0,1,1,28.19626491,26.60547536,5.64%
BP,TD,0xad7f71,57.78199945,16.21252666,14.78666371,43.34171526,-23.38318679,9.130658046,35.30149545,-22.09146134,-0.395429995,67.60004784,2.961674148,11.30506579,70.76545879,-4.381724758,11.15867579,1,0,1,3,40.1137768,37.84833369,5.65%
BP,TD,0xa44881,44.50576959,46.05711062,-14.41293117,66.72559632,-4.913727447,-28.73647253,62.93164438,4.716625862,-54.37726665,73.34791103,26.88297022,-45.95187753,78.55267341,11.79395485,-36.97814929,1,1,1,4,25.90043659,24.43019481,5.68%
BP,TD,0x6c6667,43.97367616,2.583174166,0.287111223,9.474644586,23.98735148,-8.508768011,12.86012644,-7.164993127,-7.686376443,45.98149681,4.908342058,-2.60104889,45.44873693,7.58915412,-11.31145512,1,0,1,6,35.47927031,33.46413412,5.68%
BP,TD,0x8e888a,57.79049419,2.698040985,-0.256329082,32.68208456,48.51564493,25.07460684,23.88517536,34.68295093,15.17447393,62.46211597,15.30377969,3.063253209,65.09025233,24.74593428,8.228021824,1,0,1,6,42.32221384,39.91449919,5.69%
BP,TD,0x9c2a32,35.4962522,49.21203717,25.34967429,90.24558473,-52.5280609,18.39532389,92.49535561,-61.86051992,7.385469306,96.23224989,-41.05860494,11.23024502,96.26734935,-44.71608768,17.49660337,0,1,1,3,21.48176775,20.25819651,5.70%
BP,TD,0xd8d1ce,84.66548038,2.027715988,2.190262574,52.40813084,37.47983258,27.14542955,41.36671041,31.54734765,16.99606591,90.1410372,10.57840214,3.705159781,88.73467358,17.24981089,1.093932687,1,1,1,1,53.39457442,50.35299916,5.70%
BP,TD,0xa44881,44.50576959,46.05711062,-14.41293117,37.41841854,66.40615171,-91.48430587,37.89621915,92.87388984,-107.0754842,55.48820787,82.54444776,-76.74446919,54.31874551,81.70958747,-78.76078361,1,0,1,5,38.365052,36.17619686,5.71%
BP,TD,0xa44881,44.50576959,46.05711062,-14.41293117,43.21417628,17.35098916,-52.16642154,37.79752434,40.46676613,-77.32956482,59.04009058,49.57336986,-61.18880648,58.77582463,47.83894373,-61.7926907,1,0,1,4,26.76733391,25.21939032,5.78%
BP,TD,0xb2acae,71.36300019,2.423145371,-0.144987064,71.41857511,32.47669265,61.90239263,61.77052926,30.75965083,60.08756058,88.31054982,15.69291741,21.95527249,89.28645281,17.67092547,25.70838453,1,1,1,1,42.6206603,40.15163543,5.79%
BP,TD,0xb2acae,71.36300019,2.423145371,-0.144987064,71.41857511,32.47669265,61.90239263,61.77052926,30.75965083,60.08756058,88.31054982,15.69291741,21.95527249,89.28645281,17.67092547,25.70838453,1,1,1,1,42.6206603,40.15163543,5.79%
BP,TD,0x766d9b,48.78080436,13.78706746,-24.1840471,32.80966085,54.27885768,-25.43894602,25.38185362,43.2851667,-38.12335238,55.13579994,31.92966321,-37.64767346,55.25897017,36.57855651,-44.28276356,1,0,1,6,30.81449485,29.02526429,5.81%
BP,TD,0xad7f71,57.78199945,16.21252666,14.78666371,61.97999027,-44.4232599,8.788560181,58.11290755,-40.29657546,2.268892184,77.16841967,-12.08274886,10.29295151,85.05107984,-22.3485404,8.392621224,1,1,1,3,34.97882333,32.94384838,5.82%
BP,TD,0xc26623,53.23649988,32.76901856,53.92474708,90.26706626,-57.48435609,23.18797725,92.53291331,-66.20543254,13.84688945,100,-32.18407322,24.11323017,100,-34.13534052,23.66312065,1,1,1,3,33.2846451,31.34648197,5.82%
BP,TD,0xb2acae,71.36300019,2.423145371,-0.144987064,20.21295714,23.04427443,-9.661725231,11.41464541,21.35494971,-21.72818681,72.83112814,5.475747012,-3.953406648,72.81464108,10.99274303,-19.74587169,1,0,1,6,60.76034748,57.20187365,5.86%
BP,TD,0xcc891a,62.79081426,17.1984926,64.87891672,27.21913126,70.65206662,-95.88308585,33.25379754,84.85354613,-112.6500684,68.04394735,46.55932683,-50.41366393,69.54188122,56.18438803,-52.5139979,1,0,1,5,78.79830718,74.18285673,5.86%
BP,TD,0xb2acae,71.36300019,2.423145371,-0.144987064,43.34171526,-23.38318679,9.130658046,35.30149545,-22.09146134,-0.395429995,78.70471254,-6.037136982,0.040907776,75.83713916,-6.278660474,4.083957647,1,0,1,3,42.34708241,39.84591276,5.91%
BP,TD,0xad7f71,57.78199945,16.21252666,14.78666371,33.94123467,-40.1614685,33.97650107,26.73476538,-23.42224192,11.04145932,63.89869752,5.30918234,18.21597844,68.14000649,-3.974417538,20.40396895,1,0,1,3,47.6983974,44.87838617,5.91%
BP,TD,0xd8d1ce,84.66548038,2.027715988,2.190262574,43.52741391,18.06521779,23.16607729,32.39162389,12.75788243,5.207658748,89.30548458,4.663310966,4.759935113,85.03890623,2.187321592,1.206697889,1,0,1,1,53.31363749,50.1417147,5.95%
BP,TD,0x8e888a,57.79049419,2.698040985,-0.256329082,50.77480372,89.49879117,-73.63410825,48.82829608,94.25370031,-88.22707572,71.68787367,62.03530655,-48.81401091,68.33715944,59.03849239,-54.59110441,1,1,1,5,55.80300047,52.4603201,5.99%
BP,TD,0x8e888a,57.79049419,2.698040985,-0.256329082,50.77480372,89.49879117,-73.63410825,48.82829608,94.25370031,-88.22707572,71.68787367,62.03530655,-48.81401091,68.33715944,59.03849239,-54.59110441,1,1,1,5,55.80300047,52.4603201,5.99%
BP,TD,0xd8d1ce,84.66548038,2.027715988,2.190262574,52.01078177,51.77600465,51.19747171,42.46794775,44.01603344,37.12396962,90.42660538,14.74756806,9.880176805,92.92388221,27.82357988,14.0680863,1,1,1,1,62.99492464,59.17767393,6.06%
BP,TD,0xad7f71,57.78199945,16.21252666,14.78666371,42.15085365,72.75851141,-77.17549333,38.75997432,87.65137295,-105.5862512,66.21871548,54.11168502,-58.24359399,65.35533378,58.73753681,-59.73218313,1,0,1,5,59.63685167,56.02107255,6.06%
BP,TD,0x6c6667,43.97367616,2.583174166,0.287111223,29.44551345,-29.61041902,36.80163931,20.3811463,-19.93337292,6.300852941,50.12678293,-5.776768264,5.380124857,52.64720124,-13.63719685,8.120300835,1,0,1,2,30.79978973,28.93197663,6.06%
BP,TD,0x8e888a,57.79049419,2.698040985,-0.256329082,24.57786545,-29.544521,17.36004067,19.74099286,-12.20869298,9.975090409,61.6336048,0.148424512,0.035994021,58.46278851,2.378701425,-1.85528166,1,0,1,3,38.31310649,35.98490144,6.08%
BP,TD,0xad7f71,57.78199945,16.21252666,14.78666371,31.87649157,-19.01269562,-9.044143239,23.13527567,-9.36190921,-18.78382581,62.47572986,12.60393235,4.278196584,63.95163934,16.17916152,-13.14732497,1,0,0,4,46.41950863,43.58750241,6.10%
BP,TD,0x5aa294,62.22900845,-26.47398035,0.064705899,33.94123467,-40.1614685,33.97650107,26.73476538,-23.42224192,11.04145932,67.73672167,-32.51065152,4.485176151,63.43460988,-27.2164753,0.151517407,1,0,1,3,38.01471939,35.68396059,6.13%
BP,TD,0x5aa294,62.22900845,-26.47398035,0.064705899,32.87442213,-38.87732717,33.79769574,26.97556961,-24.71499244,14.33322979,67.73672167,-32.51065152,4.485176151,63.43460988,-27.2164753,0.151517407,1,0,1,3,38.01471939,35.68396059,6.13%
BP,TD,0xad7f71,57.78199945,16.21252666,14.78666371,47.98383616,-18.86916661,-5.282338583,40.08949262,-17.4645289,-17.75605636,70.06523861,4.620553904,-2.218920565,73.41376208,2.796380691,-13.38612806,1,0,0,3,36.29603068,34.06294053,6.15%
BP,TD,0xad7f71,57.78199945,16.21252666,14.78666371,47.98383616,-18.86916661,-5.282338583,40.08949262,-17.4645289,-17.75605636,70.06523861,4.620553904,-2.218920565,73.41376208,2.796380691,-13.38612806,1,0,0,3,36.29603068,34.06294053,6.15%
BP,TD,0xb2acae,71.36300019,2.423145371,-0.144987064,51.97823408,-28.23954912,-11.93916423,45.75039795,-15.36141951,-26.40991448,80.94560147,-4.568369866,-11.49825115,72.71558999,5.944687485,-13.35646993,1,1,1,4,38.47013414,36.100889,6.16%
BP,TD,0x5aa294,62.22900845,-26.47398035,0.064705899,47.94171823,-48.33173355,32.56284225,42.46794775,-42.42863246,27.80460677,74.20966476,-41.10352189,12.31481043,73.57868723,-41.32734711,15.05365999,1,0,1,3,32.61088037,30.58823487,6.20%
BP,TD,0x6c6667,43.97367616,2.583174166,0.287111223,15.76608382,18.22421579,-1.170839924,13.32122866,0.276717594,-7.804513361,45.98149681,4.878725239,-2.988024623,45.44873693,7.58915412,-11.31145512,1,0,0,6,35.6896221,33.47547023,6.20%
BP,TD,0x8e888a,57.79049419,2.698040985,-0.256329082,24.06713335,65.36436113,-89.20673219,28.56415494,75.636501,-103.0150597,63.5169825,35.35323129,-62.90175431,65.3623208,49.89335156,-59.72013656,1,0,1,4,67.30022056,63.1247101,6.20%
BP,TD,0xad7f71,57.78199945,16.21252666,14.78666371,66.34678327,-51.29735391,15.44690735,63.48313887,-47.99937057,11.6524122,80.96189917,-19.03958979,13.64018075,85.04088819,-26.5329156,18.36995438,1,1,1,3,33.80266498,31.69987742,6.22%
BP,TD,0x213785,25.01743187,22.19335206,-48.55347934,90.39317575,-48.34306599,87.21009012,90.72740024,-66.81983245,88.01609956,92.51131467,-59.9788661,51.47626534,93.31835359,-70.02330247,53.32873135,0,1,1,2,40.28542768,37.77142214,6.24%
BP,TD,0xb2acae,71.36300019,2.423145371,-0.144987064,34.12720391,8.768047648,18.10576394,23.1182825,-0.305633038,3.551805266,75.30038814,1.728782354,1.539019593,71.84435497,2.201189969,-1.303504448,1,0,0,1,46.30404984,43.40849535,6.25%
BP,TD,0xb2acae,71.36300019,2.423145371,-0.144987064,51.15188805,78.28275546,39.43612914,45.68209748,62.10920014,37.43088901,81.08380449,30.4363277,9.854776985,81.86958396,34.13808871,14.03316108,1,1,1,6,49.12030704,46.00265677,6.35%
BP,TD,0xd8d1ce,84.66548038,2.027715988,2.190262574,37.15341838,69.52803218,-49.15859685,33.29665491,58.02236555,-62.4211446,88.46122607,17.93899371,-19.8944378,89.85392407,36.95435614,-17.49323436,1,0,1,5,80.36371943,75.2403006,6.38%
BP,TD,0x3b7e38,47.45622256,-38.23279275,33.25689312,81.73500828,-81.15659656,78.19628366,84.08277999,-86.78400062,80.91365696,90.61766182,-85.7368782,78.56931467,89.95907066,-83.07075303,79.00467156,1,1,1,3,8.265677371,7.737193645,6.39%
BP,TD,0x3b7e38,47.45622256,-38.23279275,33.25689312,81.73500828,-81.15659656,78.19628366,84.08277999,-86.78400062,80.91365696,90.61766182,-85.7368782,78.56931467,89.95907066,-83.07075303,79.00467156,1,1,1,3,8.265677371,7.737193645,6.39%
BP,TD,0x454d91,34.91640441,17.86807911,-40.21805392,10.88716277,20.74211104,-14.94616169,10.40900213,12.1425211,-23.15196128,37.283263,21.96459349,-42.64657195,38.59754977,22.28368693,-36.29872863,0,0,1,5,32.77739295,30.67899221,6.40%
BP,TD,0xb2acae,71.36300019,2.423145371,-0.144987064,38.62319111,46.12771456,-84.87900719,38.65566936,77.99732548,-105.7660873,79.00829552,36.54720109,-36.19259393,78.08282177,45.21330083,-37.78823832,1,0,1,4,84.79386422,79.34183429,6.43%
BP,TD,0xa44881,44.50576959,46.05711062,-14.41293117,34.14440861,22.10310757,-41.85434424,27.85878085,33.85104527,-58.50804076,52.68153372,49.79445338,-45.05201462,56.46241369,44.74752757,-51.92827353,1,0,1,5,32.30708337,30.22903025,6.43%
BP,TD,0x505a3b,36.44233007,-10.57881012,18.05176604,66.34678327,-51.29735391,15.44690735,63.48313887,-47.99937057,11.6524122,70.80882466,-43.56543246,12.56390691,70.34723301,-42.15842943,10.01856029,0,1,1,3,9.36240006,8.755307312,6.48%
BP,TD,0x5aa294,62.22900845,-26.47398035,0.064705899,66.48549892,37.2194917,67.92476748,57.808539,31.30873438,66.84904025,80.13801731,0.564265491,26.31244802,80.12394174,7.856581571,26.3764068,1,1,1,1,50.51239219,47.21793444,6.52%
BP,TD,0x5aa294,62.22900845,-26.47398035,0.064705899,66.48549892,37.2194917,67.92476748,57.808539,31.30873438,66.84904025,80.13801731,0.564265491,26.31244802,80.12394174,7.856581571,26.3764068,1,1,1,1,50.51239219,47.21793444,6.52%
BP,TD,0x8e888a,57.79049419,2.698040985,-0.256329082,32.92719973,48.80619734,7.084447269,25.2140669,30.1294496,-5.133863089,62.88661484,16.56925346,-3.311585588,64.75256549,25.5430821,-9.661569811,1,0,1,6,41.05261182,38.37208527,6.53%
BP,TD,0xb2acae,71.36300019,2.423145371,-0.144987064,55.7717711,88.77012816,-54.44105582,51.85416659,90.20744197,-80.62751392,83.30158077,51.80932933,-28.79037798,79.27557243,48.61615363,-35.73177168,1,1,1,6,71.76659094,67.06263069,6.55%
BP,TD,0xb2acae,71.36300019,2.423145371,-0.144987064,55.7717711,88.77012816,-54.44105582,51.85416659,90.20744197,-80.62751392,83.30158077,51.80932933,-28.79037798,79.27557243,48.61615363,-35.73177168,1,1,1,6,71.76659094,67.06263069,6.55%
BP,TD,0xb2acae,71.36300019,2.423145371,-0.144987064,55.7717711,88.77012816,-54.44105582,51.85416659,90.20744197,-80.62751392,83.30158077,51.80932933,-28.79037798,79.27557243,48.61615363,-35.73177168,1,1,1,6,71.76659094,67.06263069,6.55%
BP,TD,0xc26623,53.23649988,32.76901856,53.92474708,80.9337115,-62.62804789,62.29638851,81.0629457,-77.57498183,63.55273726,91.40745666,-40.15433179,68.98220511,100,-45.90404057,65.3505112,1,1,1,2,40.24058496,37.60285827,6.55%
BP,TD,0x5aa294,62.22900845,-26.47398035,0.064705899,25.25357971,-4.73846878,18.23911413,20.06391034,-10.71801951,3.570178102,65.01104969,-26.42769281,1.811187943,64.42812045,-17.27682734,1.200292519,1,0,0,1,47.71965039,44.57596534,6.59%
BP,TD,0xad7f71,57.78199945,16.21252666,14.78666371,71.44581893,-33.53196555,-5.257228396,68.96441801,-31.69348457,-19.53968808,84.49776189,-11.88069632,-8.416976666,89.09339994,-18.63645649,-10.33416691,1,1,1,3,27.52355463,25.69831737,6.63%
BP,TD,0x5aa294,62.22900845,-26.47398035,0.064705899,43.30896409,-28.13823549,27.89472157,34.70142291,-28.48033682,14.94642157,71.13288663,-36.33194897,7.423154837,69.35978314,-35.11489736,8.936312789,1,0,1,2,33.08900716,30.89128829,6.64%
BP,TD,0x566789,43.6537329,2.214103317,-21.2084622,55.84687946,83.48170776,-25.8356359,50.22776721,78.0081937,-44.44731223,63.51606819,60.2816739,-43.61346846,63.81937984,63.1416801,-49.1827417,1,1,1,6,22.16988369,20.69225587,6.67%
BP,TD,0x566789,43.6537329,2.214103317,-21.2084622,55.84687946,83.48170776,-25.8356359,50.22776721,78.0081937,-44.44731223,63.51606819,60.2816739,-43.61346846,63.81937984,63.1416801,-49.1827417,1,1,1,6,22.16988369,20.69225587,6.67%
BP,TD,0x566789,43.6537329,2.214103317,-21.2084622,24.84553382,-19.0673537,3.663903109,18.82146823,-9.787165501,-4.831442299,47.69437066,-1.031339894,-21.67994894,45.68893434,-0.228344953,-20.04197349,1,0,0,3,31.65648037,29.54267887,6.68%
BP,TD,0xd8d1ce,84.66548038,2.027715988,2.190262574,50.62706141,85.39116244,-50.6803825,46.98760566,81.04662509,-71.73755203,92.29312844,33.21927397,-13.28770959,90.79967374,39.65657872,-15.86263149,1,1,1,6,88.07059663,82.18661688,6.68%
BP,TD,0xd8d1ce,84.66548038,2.027715988,2.190262574,62.23508454,-23.98787365,-4.638068061,57.03642653,-22.57972151,-17.3280441,96.12658962,-7.379699964,-6.449441926,88.08078075,1.21894251,-7.106762328,1,1,1,3,43.32926829,40.43022309,6.69%
BP,TD,0x505a3b,36.44233007,-10.57881012,18.05176604,43.13217249,-39.32388362,46.67242799,36.30005501,-35.12856836,25.18785224,53.4331187,-31.98274732,32.85633713,53.63220732,-34.47694288,32.89226021,0,0,1,2,14.00718467,13.06537726,6.72%
BP,TD,0xb2acae,71.36300019,2.423145371,-0.144987064,34.43750674,4.064017144,4.831551545,24.74938167,3.415026795,-8.741421953,75.01549977,2.28213066,-2.788230508,72.04281189,4.091700902,-5.747943916,1,0,0,1,47.27822715,44.08283159,6.76%
BP,TD,0xad7f71,57.78199945,16.21252666,14.78666371,90.37397791,-62.37299245,56.90854935,92.93995955,-84.03387603,58.54326267,100,-42.42968595,42.18977085,100,-44.27983424,46.99620644,1,1,1,2,38.62598908,36.0134491,6.76%
BP,TD,0xad7f71,57.78199945,16.21252666,14.78666371,24.84040035,12.21481868,34.60019155,18.09854868,6.988562503,0.576429596,60.59338133,16.73726148,15.04693459,58.53414048,16.77299703,9.043918515,1,0,1,1,42.35316823,39.48832325,6.76%
BP,TD,0x8e888a,57.79049419,2.698040985,-0.256329082,25.25890955,9.183200154,-0.044129443,17.57597016,9.055890527,-12.34339158,60.34325048,4.70980753,-4.203085752,59.05394784,7.108824602,-13.46262438,1,0,0,6,43.03572618,40.11562439,6.79%
BP,TD,0xb2acae,71.36300019,2.423145371,-0.144987064,51.0584682,73.75093257,34.79060641,44.75190015,59.86653652,31.33116706,80.30473369,29.2671286,7.316579681,81.79347724,34.26574003,13.46826203,1,1,1,6,48.53874616,45.24043775,6.80%
