Type,Method,Bg_RRGGBB, Bg_L,Bg_a,Bg_b,Bg_TD_RRGGBB,Bg_TD_L,Bg_TD_a,Bg_TD_b,Bg_ND_RRGGBB,Bg_ND_L,Bg_ND_a,Bg_ND_b,Fg_L,Fg_a,Fg_b,CD_Fg_L,CD_Fg_a,CD_Fg_b,Com_Fg_L,Com_Fg_a,Com_Fg_b,GammutFlag,ComS_Fg_L,ComS_Fg_a,ComS_Fg_b,Measured_L,Measured_a,Measured_b,BGLValue,FGLValue,NuetralValue,Region,Distance
AD,ND,0x5264aa,43.81056198,13.82491511,-40.65830362,0x454d91,34.91640441,17.86807911,-40.21805392,0x4d5cb4,41.83455066,21.6132862,-49.91378647,85.57175356,-75.22868891,47.07588411,87.92525181,-81.25752863,53.2897312,78.89186469,-106.1332529,55.87102757,1,78.89186469,-106.1332529,55.87102757,88.18474166,-63.18362634,24.01145192,,,,,
AD,ND,0x5264aa,43.81056198,13.82491511,-40.65830362,0x454d91,34.91640441,17.86807911,-40.21805392,0x4d5cb4,41.83455066,21.6132862,-49.91378647,37.72198331,53.59452701,2.630263145,28.62955591,41.77599783,-10.12612021,17.73807791,3.553210293,-79.70941259,1,17.73807791,3.553210293,-79.70941259,52.51999456,12.49282746,-54.69929987,,,,,
AD,ND,0x5264aa,43.81056198,13.82491511,-40.65830362,0x454d91,34.91640441,17.86807911,-40.21805392,0x4d5cb4,41.83455066,21.6132862,-49.91378647,52.7228067,37.70576144,-14.29759111,42.68025703,38.78605095,-34.92591222,34.80286432,39.92286835,-12.69906936,0,34.80286432,39.92286835,-12.69906936,43.25632392,27.84297815,-42.32918621,,,,,
AD,ND,0x5264aa,43.81056198,13.82491511,-40.65830362,0x454d91,34.91640441,17.86807911,-40.21805392,0x4d5cb4,41.83455066,21.6132862,-49.91378647,52.8252098,18.19646988,-42.05586109,46.6911425,31.93831497,-69.15335391,34.98984124,4.834590553,-4.978507963,0,34.98984124,4.834590553,-4.978507963,43.5365347,12.8625696,-38.4470261,,,,,
AD,ND,0x5264aa,43.81056198,13.82491511,-40.65830362,0x454d91,34.91640441,17.86807911,-40.21805392,0x4d5cb4,41.83455066,21.6132862,-49.91378647,38.86245383,9.45239916,-4.867598267,28.70778491,4.992732923,-19.17931075,14.48011086,39.69256127,-80.7024027,1,14.48011086,39.69256127,-80.7024027,39.84865529,36.9013241,-70.79867956,,,,,
AD,ND,0x5264aa,43.81056198,13.82491511,-40.65830362,0x454d91,34.91640441,17.86807911,-40.21805392,0x4d5cb4,41.83455066,21.6132862,-49.91378647,37.41841854,66.40615171,-91.48430587,37.89621915,92.87388984,-107.0754842,18.48669093,35.32724025,-82.11198722,1,18.48669093,35.32724025,-82.11198722,53.3087832,10.01538007,-52.45756563,,,,,
AD,ND,0x5264aa,43.81056198,13.82491511,-40.65830362,0x454d91,34.91640441,17.86807911,-40.21805392,0x4d5cb4,41.83455066,21.6132862,-49.91378647,43.55593108,13.19661852,32.49575461,33.20012074,5.634064127,17.79171953,10.10628063,-36.75014687,-99.28193343,1,10.10628063,-36.75014687,-99.28193343,42.73309496,39.0468993,-75.05279132,,,,,
AD,ND,0x5264aa,43.81056198,13.82491511,-40.65830362,0x454d91,34.91640441,17.86807911,-40.21805392,0x4d5cb4,41.83455066,21.6132862,-49.91378647,66.80349401,-13.8887269,-5.115851542,61.5764902,-15.23640717,-21.7281906,56.06683443,-37.03156063,75.47725513,1,56.06683443,-37.03156063,75.47725513,56.8113966,-16.29115999,-11.50731269,,,,,
AD,ND,0x5264aa,43.81056198,13.82491511,-40.65830362,0x454d91,34.91640441,17.86807911,-40.21805392,0x4d5cb4,41.83455066,21.6132862,-49.91378647,62.05622212,23.59347596,-0.242912915,52.70236173,20.16952684,-20.22839738,49.58694148,16.5256407,16.55706805,0,49.58694148,16.5256407,16.55706805,51.16347647,24.32938473,-27.94148322,,,,,
AD,ND,0x5264aa,43.81056198,13.82491511,-40.65830362,0x454d91,34.91640441,17.86807911,-40.21805392,0x4d5cb4,41.83455066,21.6132862,-49.91378647,33.05807042,48.43599438,-6.667358888,25.12196812,36.64097131,-17.91530118,26.24259964,-49.58080916,-64.50153451,1,26.24259964,-49.58080916,-64.50153451,59.82544501,-0.63604158,-44.35352664,,,,,
AD,ND,0x5264aa,43.81056198,13.82491511,-40.65830362,0x454d91,34.91640441,17.86807911,-40.21805392,0x4d5cb4,41.83455066,21.6132862,-49.91378647,24.73400567,31.68265567,-42.04465431,17.08420101,36.45459859,-55.54857181,34.11424128,6.235102699,-38.20094853,0,34.11424128,6.235102699,-38.20094853,66.38982719,-21.71633668,-24.89756057,,,,,
AD,ND,0x5264aa,43.81056198,13.82491511,-40.65830362,0x454d91,34.91640441,17.86807911,-40.21805392,0x4d5cb4,41.83455066,21.6132862,-49.91378647,71.45021187,33.100425,13.96535627,62.71391236,31.12378964,-4.25406137,62.04270676,29.69176958,42.141545,0,62.04270676,29.69176958,42.141545,60.89618916,43.87797103,-45.42266339,,,,,
AD,ND,0x5264aa,43.81056198,13.82491511,-40.65830362,0x454d91,34.91640441,17.86807911,-40.21805392,0x4d5cb4,41.83455066,21.6132862,-49.91378647,71.44581893,-33.53196555,-5.257228396,68.96441801,-31.69348457,-19.53968808,62.03719078,-62.18992645,58.01152549,0,62.03719078,-62.18992645,58.01152549,62.4231259,-14.07321103,-31.58718359,,,,,
AD,ND,0x5264aa,43.81056198,13.82491511,-40.65830362,0x454d91,34.91640441,17.86807911,-40.21805392,0x4d5cb4,41.83455066,21.6132862,-49.91378647,47.98600244,37.57490036,-14.23466427,38.17243207,37.69333857,-31.44697556,24.92132286,45.30044207,-41.78254879,0,24.92132286,45.30044207,-41.78254879,38.63824645,29.18236816,-53.73931553,,,,,
AD,ND,0x5264aa,43.81056198,13.82491511,-40.65830362,0x454d91,34.91640441,17.86807911,-40.21805392,0x4d5cb4,41.83455066,21.6132862,-49.91378647,76.56405626,-11.22815759,76.98083768,71.56854316,-26.73173911,75.16925309,68.3269319,-26.04681045,4.677648806,0,68.3269319,-26.04681045,4.677648806,68.46052127,-0.747263046,-33.01998791,,,,,
AD,ND,0x5264aa,43.81056198,13.82491511,-40.65830362,0x454d91,34.91640441,17.86807911,-40.21805392,0x4d5cb4,41.83455066,21.6132862,-49.91378647,62.31368015,-9.36080677,-4.835020767,56.28250552,-11.62898227,-20.15707788,49.95078224,-35.09450517,28.70048332,0,49.95078224,-35.09450517,28.70048332,52.25298749,-4.734171805,-22.62687067,,,,,
AD,ND,0x5264aa,43.81056198,13.82491511,-40.65830362,0x454d91,34.91640441,17.86807911,-40.21805392,0x4d5cb4,41.83455066,21.6132862,-49.91378647,52.23580798,51.92588339,22.14944027,41.25582598,49.11557658,4.040639338,33.90213411,63.21779173,-49.30244616,0,33.90213411,63.21779173,-49.30244616,57.27946182,14.8888843,-42.636486,,,,,
AD,ND,0x5264aa,43.81056198,13.82491511,-40.65830362,0x454d91,34.91640441,17.86807911,-40.21805392,0x4d5cb4,41.83455066,21.6132862,-49.91378647,61.80647075,56.92165396,-14.74117926,54.22274472,60.29000839,-37.35964836,49.23241589,62.21625218,75.2777499,1,49.23241589,62.21625218,75.2777499,69.86654159,4.057606918,15.21127137,,,,,
AD,ND,0x5264aa,43.81056198,13.82491511,-40.65830362,0x454d91,34.91640441,17.86807911,-40.21805392,0x4d5cb4,41.83455066,21.6132862,-49.91378647,95.22079565,-24.55964673,82.01754044,95.33121073,-45.90733727,93.73312003,89.74262557,-35.54407107,55.73097567,0,89.74262557,-35.54407107,55.73097567,86.05642706,-33.2961008,17.54064808,,,,,
AD,ND,0x5264aa,43.81056198,13.82491511,-40.65830362,0x454d91,34.91640441,17.86807911,-40.21805392,0x4d5cb4,41.83455066,21.6132862,-49.91378647,81.73500828,-81.15659656,78.19628366,84.08277999,-86.78400062,80.91365696,74.45573944,-120.9034207,18.21596489,1,74.45573944,-120.9034207,18.21596489,85.07796462,-55.34805051,10.57610102,,,,,
AD,ND,0x5264aa,43.81056198,13.82491511,-40.65830362,0x454d91,34.91640441,17.86807911,-40.21805392,0x4d5cb4,41.83455066,21.6132862,-49.91378647,85.70118135,-33.09123183,9.243298802,85.58972203,-40.32788162,-5.249932354,79.04011329,-49.57986092,56.63471841,0,79.04011329,-49.57986092,56.63471841,78.25720655,-47.17461452,15.95861545,,,,,
AD,ND,0x5264aa,43.81056198,13.82491511,-40.65830362,0x454d91,34.91640441,17.86807911,-40.21805392,0x4d5cb4,41.83455066,21.6132862,-49.91378647,80.93677321,-23.57625243,37.61666936,78.10763358,-43.17861093,33.34502593,73.52184344,-39.92736371,48.75198538,0,73.52184344,-39.92736371,48.75198538,73.65570861,-35.79944073,6.189366047,,,,,
AD,ND,0x5264aa,43.81056198,13.82491511,-40.65830362,0x454d91,34.91640441,17.86807911,-40.21805392,0x4d5cb4,41.83455066,21.6132862,-49.91378647,67.06365966,4.471056801,-13.96451079,61.79632807,3.267234386,-36.57232783,56.40974072,-9.33722039,43.76212006,0,56.40974072,-9.33722039,43.76212006,57.03642653,13.8392192,-40.4598242,,,,,
AD,ND,0x5264aa,43.81056198,13.82491511,-40.65830362,0x454d91,34.91640441,17.86807911,-40.21805392,0x4d5cb4,41.83455066,21.6132862,-49.91378647,47.60231307,-35.60858745,3.82420606,41.93806722,-25.43252288,-4.872388927,23.96673954,12.49325027,-60.44814255,1,23.96673954,12.49325027,-60.44814255,46.17725757,52.10514708,-92.44206829,,,,,
AD,ND,0x5264aa,43.81056198,13.82491511,-40.65830362,0x454d91,34.91640441,17.86807911,-40.21805392,0x4d5cb4,41.83455066,21.6132862,-49.91378647,24.93263198,31.14281969,-60.50977305,22.47886713,46.53785893,-73.17331714,33.98202321,6.529149183,-16.97718979,0,33.98202321,6.529149183,-16.97718979,42.83848654,16.47373687,-44.08614889,,,,,
AD,ND,0x5264aa,43.81056198,13.82491511,-40.65830362,0x454d91,34.91640441,17.86807911,-40.21805392,0x4d5cb4,41.83455066,21.6132862,-49.91378647,42.23483522,63.23576162,-34.58374313,33.56284071,61.84577502,-53.41832935,2.340589408,144.3636677,-64.57675063,1,2.340589408,144.3636677,-64.57675063,53.92074186,10.7888637,-33.81036277,,,,,
AD,ND,0x5264aa,43.81056198,13.82491511,-40.65830362,0x454d91,34.91640441,17.86807911,-40.21805392,0x4d5cb4,41.83455066,21.6132862,-49.91378647,46.81811267,73.72264908,-44.5062869,40.36924534,70.23179855,-65.07411618,21.90012328,112.5359548,5.114510149,1,21.90012328,112.5359548,5.114510149,57.52089563,6.848086942,-6.778481166,,,,,
AD,ND,0x5264aa,43.81056198,13.82491511,-40.65830362,0x454d91,34.91640441,17.86807911,-40.21805392,0x4d5cb4,41.83455066,21.6132862,-49.91378647,62.13891986,-14.31620785,32.91010016,54.49077306,-30.51514241,29.45759082,49.70398817,-44.17010766,-18.61508874,1,49.70398817,-44.17010766,-18.61508874,54.49077306,14.80970865,-56.78284428,,,,,
AD,ND,0x5264aa,43.81056198,13.82491511,-40.65830362,0x454d91,34.91640441,17.86807911,-40.21805392,0x4d5cb4,41.83455066,21.6132862,-49.91378647,85.68418772,-57.55287021,57.10116588,86.12132624,-79.06017081,58.82656525,79.02065336,-81.49255811,44.52956337,1,79.02065336,-81.49255811,44.52956337,77.31072573,-48.23363619,8.907817507,,,,,
AD,ND,0x5264aa,43.81056198,13.82491511,-40.65830362,0x454d91,34.91640441,17.86807911,-40.21805392,0x4d5cb4,41.83455066,21.6132862,-49.91378647,48.0042194,-14.41076562,-28.64626549,41.68900207,4.526446617,-47.45401027,24.96582665,-50.48364133,-16.63096596,1,24.96582665,-50.48364133,-16.63096596,44.10358344,11.74001174,-39.32705683,,,,,
AD,ND,0x5264aa,43.81056198,13.82491511,-40.65830362,0x454d91,34.91640441,17.86807911,-40.21805392,0x4d5cb4,41.83455066,21.6132862,-49.91378647,90.57602382,13.93498606,0.088315409,88.36179672,9.746788411,-20.06586772,78.06463521,36.47812802,-13.97622856,0,78.06463521,36.47812802,-13.97622856,79.56826687,23.45178863,-22.86332398,,,,,
AD,ND,0x5264aa,43.81056198,13.82491511,-40.65830362,0x454d91,34.91640441,17.86807911,-40.21805392,0x4d5cb4,41.83455066,21.6132862,-49.91378647,52.81515572,4.58764431,23.11462444,43.95197016,-4.920337043,15.11265311,34.97151969,-24.43185927,-47.44189535,1,34.97151969,-24.43185927,-47.44189535,46.72422142,21.94642279,-59.73876717,,,,,
AD,ND,0x5264aa,43.81056198,13.82491511,-40.65830362,0x454d91,34.91640441,17.86807911,-40.21805392,0x4d5cb4,41.83455066,21.6132862,-49.91378647,60.97367153,-24.75212191,63.51791183,54.59010751,-35.14484053,47.46234205,48.03853565,-67.53805358,-34.11243493,1,48.03853565,-67.53805358,-34.11243493,55.71542279,5.862060784,-51.663189,,,,,
AD,ND,0x5264aa,43.81056198,13.82491511,-40.65830362,0x454d91,34.91640441,17.86807911,-40.21805392,0x4d5cb4,41.83455066,21.6132862,-49.91378647,48.10654267,23.73131337,-4.951687875,37.21598216,19.63484082,-22.10902962,25.21448838,14.85460803,-50.80899633,0,25.21448838,14.85460803,-50.80899633,41.72025289,24.85258909,-58.1656946,,,,,
AD,ND,0x5264aa,43.81056198,13.82491511,-40.65830362,0x454d91,34.91640441,17.86807911,-40.21805392,0x4d5cb4,41.83455066,21.6132862,-49.91378647,48.16202058,14.31661066,-18.96533048,40.50808641,15.8236127,-37.65190351,25.34839143,-10.3582288,-34.19448029,1,25.34839143,-10.3582288,-34.19448029,62.51607442,-25.13931278,-13.7143537,,,,,
AD,ND,0x5264aa,43.81056198,13.82491511,-40.65830362,0x454d91,34.91640441,17.86807911,-40.21805392,0x4d5cb4,41.83455066,21.6132862,-49.91378647,85.77129657,-4.956157929,56.81521584,82.08487984,-20.79062247,60.184771,79.12038879,-14.84328211,45.13291796,0,79.12038879,-14.84328211,45.13291796,75.81074187,-9.729690658,4.757720678,,,,,
AD,ND,0x5264aa,43.81056198,13.82491511,-40.65830362,0x454d91,34.91640441,17.86807911,-40.21805392,0x4d5cb4,41.83455066,21.6132862,-49.91378647,31.64230536,56.63580683,5.405361848,26.15719775,32.89509219,-2.697608038,28.02152025,-65.94100608,-66.67439872,1,28.02152025,-65.94100608,-66.67439872,52.90568937,11.5227445,-51.59790021,,,,,
AD,ND,0x5264aa,43.81056198,13.82491511,-40.65830362,0x454d91,34.91640441,17.86807911,-40.21805392,0x4d5cb4,41.83455066,21.6132862,-49.91378647,25.22548808,9.086695168,-13.7406626,19.07704779,8.475125403,-22.03230627,33.78341536,22.72465432,-54.09464528,0,33.78341536,22.72465432,-54.09464528,45.17885724,31.95540189,-66.94552102,,,,,
AD,ND,0x5264aa,43.81056198,13.82491511,-40.65830362,0x454d91,34.91640441,17.86807911,-40.21805392,0x4d5cb4,41.83455066,21.6132862,-49.91378647,66.76901601,33.14132789,-9.672258017,59.18661562,33.83236171,-32.17795865,56.02130814,29.8250554,66.88328743,0,56.02130814,29.8250554,66.88328743,56.02767085,27.88339343,-12.28235604,,,,,
AD,ND,0x5264aa,43.81056198,13.82491511,-40.65830362,0x454d91,34.91640441,17.86807911,-40.21805392,0x4d5cb4,41.83455066,21.6132862,-49.91378647,32.54282142,61.34703302,-86.95880999,32.35827335,86.41188864,-113.6025063,26.9193498,-113.8616533,-43.44410291,1,26.9193498,-113.8616533,-43.44410291,64.07174264,-23.96020598,-16.55492947,,,,,
AD,ND,0x5264aa,43.81056198,13.82491511,-40.65830362,0x454d91,34.91640441,17.86807911,-40.21805392,0x4d5cb4,41.83455066,21.6132862,-49.91378647,76.05394276,-49.25252244,4.438835648,75.09220168,-45.79409281,-5.818585148,67.71119039,-80.22263202,75.79784908,1,67.71119039,-80.22263202,75.79784908,67.54624689,-41.8962459,8.424167239,,,,,
AD,ND,0x5264aa,43.81056198,13.82491511,-40.65830362,0x454d91,34.91640441,17.86807911,-40.21805392,0x4d5cb4,41.83455066,21.6132862,-49.91378647,71.48054432,28.4383461,-9.917338602,65.50267986,29.40664794,-33.06637392,62.08078731,23.81670063,41.65269691,0,62.08078731,23.81670063,41.65269691,58.23584612,26.62557179,-16.17322271,,,,,
AD,ND,0x5264aa,43.81056198,13.82491511,-40.65830362,0x454d91,34.91640441,17.86807911,-40.21805392,0x4d5cb4,41.83455066,21.6132862,-49.91378647,81.02577604,-33.24267859,42.35844729,78.48505119,-52.00542787,39.7297025,73.62617496,-52.57719856,42.65193189,0,73.62617496,-52.57719856,42.65193189,69.08317402,-34.63217101,-2.303564107,,,,,
AD,ND,0x5264aa,43.81056198,13.82491511,-40.65830362,0x454d91,34.91640441,17.86807911,-40.21805392,0x4d5cb4,41.83455066,21.6132862,-49.91378647,85.4102947,-53.68951973,4.034627888,86.09387897,-50.22252158,-10.47848749,78.70680727,-76.54072606,45.51295607,0,78.70680727,-76.54072606,45.51295607,74.20256019,-43.92018652,5.10238602,,,,,
AD,ND,0x519b4f,58.330714,-40.50240418,34.10943237,0x3b7e38,47.45622256,-38.23279275,33.25689312,0x499649,56.31955361,-41.52750909,34.68727635,76.47888874,-4.687502243,4.794056884,72.77651423,-16.35291102,-11.52867348,68.22428278,-17.51698038,74.81633235,0,68.22428278,-17.51698038,74.81633235,65.33392864,-13.26696197,6.78847483,,,,,
AD,ND,0x5264aa,43.81056198,13.82491511,-40.65830362,0x454d91,34.91640441,17.86807911,-40.21805392,0x4d5cb4,41.83455066,21.6132862,-49.91378647,62.17302775,-5.316009086,-33.29036256,57.62182658,10.29806183,-59.27909241,49.7522136,-28.35079576,1.558387711,0,49.7522136,-28.35079576,1.558387711,53.50319876,-4.578824684,-35.08332285,,,,,
AD,ND,0x5264aa,43.81056198,13.82491511,-40.65830362,0x454d91,34.91640441,17.86807911,-40.21805392,0x4d5cb4,41.83455066,21.6132862,-49.91378647,24.67416239,27.70424689,7.998426327,13.73888108,24.00283486,-8.557142828,34.15368948,9.6175392,-59.49727643,1,34.15368948,9.6175392,-59.49727643,59.75298008,2.575813567,-52.1507003,,,,,
AD,ND,0x5264aa,43.81056198,13.82491511,-40.65830362,0x454d91,34.91640441,17.86807911,-40.21805392,0x4d5cb4,41.83455066,21.6132862,-49.91378647,90.56512508,4.491698947,-4.501430868,89.86862623,0.106488878,-17.4678858,84.55425341,-2.710286353,24.19512923,0,84.55425341,-2.710286353,24.19512923,81.14295783,-3.370270703,-5.160586514,,,,,
AD,ND,0x5264aa,43.81056198,13.82491511,-40.65830362,0x454d91,34.91640441,17.86807911,-40.21805392,0x4d5cb4,41.83455066,21.6132862,-49.91378647,66.8267589,-38.37419247,47.53555674,62.10458817,-53.86475099,44.48711663,56.09754339,-78.86691943,-11.14829891,1,56.09754339,-78.86691943,-11.14829891,58.62093268,-7.992982143,-36.04778061,,,,,
AD,ND,0x5264aa,43.81056198,13.82491511,-40.65830362,0x454d91,34.91640441,17.86807911,-40.21805392,0x4d5cb4,41.83455066,21.6132862,-49.91378647,80.56513037,-68.71222272,37.01482164,81.21733358,-72.34135608,38.66974216,73.08563237,-103.4112268,47.94140432,1,73.08563237,-103.4112268,47.94140432,80.94959952,-48.31097818,3.31212163,,,,,
AD,ND,0x5264aa,43.81056198,13.82491511,-40.65830362,0x454d91,34.91640441,17.86807911,-40.21805392,0x4d5cb4,41.83455066,21.6132862,-49.91378647,20.13478953,-25.38877954,13.01728797,17.69095725,-14.84258933,0.754186585,36.68821547,33.33364144,-56.98286313,0,36.68821547,33.33364144,-56.98286313,44.94161932,36.54583315,-70.38999302,,,,,
AD,ND,0x5264aa,43.81056198,13.82491511,-40.65830362,0x454d91,34.91640441,17.86807911,-40.21805392,0x4d5cb4,41.83455066,21.6132862,-49.91378647,25.02419952,13.48760832,-23.27344401,17.80516476,14.55700191,-32.14648678,33.92039788,19.88233857,-49.9991557,0,33.92039788,19.88233857,-49.9991557,55.522693,22.50123499,-63.70703462,,,,,
AD,ND,0x5264aa,43.81056198,13.82491511,-40.65830362,0x454d91,34.91640441,17.86807911,-40.21805392,0x4d5cb4,41.83455066,21.6132862,-49.91378647,62.2235562,18.18549412,42.08413403,51.56476999,11.02730718,34.65199781,49.82360382,8.652380163,-23.15254331,0,49.82360382,8.652380163,-23.15254331,54.41739971,35.74084213,-67.56684665,,,,,
AD,ND,0x5264aa,43.81056198,13.82491511,-40.65830362,0x454d91,34.91640441,17.86807911,-40.21805392,0x4d5cb4,41.83455066,21.6132862,-49.91378647,56.21479485,72.62412635,35.76074826,49.85197336,60.68872865,29.33601288,40.78976835,87.52375851,-40.48678655,1,40.78976835,87.52375851,-40.48678655,60.24840604,34.64978537,-35.94190984,,,,,
AD,ND,0x5264aa,43.81056198,13.82491511,-40.65830362,0x454d91,34.91640441,17.86807911,-40.21805392,0x4d5cb4,41.83455066,21.6132862,-49.91378647,57.37565479,32.82404726,13.77901027,45.73674994,29.87633364,-5.866777951,42.63651925,30.25146031,-23.1353095,0,42.63651925,30.25146031,-23.1353095,50.46417032,44.22505975,-61.14634765,,,,,
AD,ND,0x5264aa,43.81056198,13.82491511,-40.65830362,0x454d91,34.91640441,17.86807911,-40.21805392,0x4d5cb4,41.83455066,21.6132862,-49.91378647,80.95898432,-52.58542105,32.99056787,80.59402187,-64.19705785,26.3428155,73.54788468,-79.16389301,56.63725345,1,73.54788468,-79.16389301,56.63725345,72.66083361,-45.31146981,5.945699284,,,,,
AD,ND,0x5264aa,43.81056198,13.82491511,-40.65830362,0x454d91,34.91640441,17.86807911,-40.21805392,0x4d5cb4,41.83455066,21.6132862,-49.91378647,20.13478953,-25.38877954,13.01728797,17.69095725,-14.84258933,0.754186585,36.68821547,33.33364144,-56.98286313,0,36.68821547,33.33364144,-56.98286313,44.94161932,36.54583315,-70.38999302,,,,,
AD,ND,0x5264aa,43.81056198,13.82491511,-40.65830362,0x454d91,34.91640441,17.86807911,-40.21805392,0x4d5cb4,41.83455066,21.6132862,-49.91378647,81.02337149,-19.03973912,0.086425744,79.36846404,-24.94704207,-17.55770424,73.62335693,-34.02519833,44.72089807,0,73.62335693,-34.02519833,44.72089807,70.7189747,-24.86104712,-5.706506412,,,,,
AD,ND,0x5264aa,43.81056198,13.82491511,-40.65830362,0x454d91,34.91640441,17.86807911,-40.21805392,0x4d5cb4,41.83455066,21.6132862,-49.91378647,62.24832778,-23.68770016,9.531174888,56.85553364,-29.30662003,-2.577711998,49.85857997,-61.76274498,2.24231663,1,49.85857997,-61.76274498,2.24231663,52.81791133,-5.607886624,-32.86380529,,,,,
AD,ND,0x5264aa,43.81056198,13.82491511,-40.65830362,0x454d91,34.91640441,17.86807911,-40.21805392,0x4d5cb4,41.83455066,21.6132862,-49.91378647,76.20791958,-18.81057896,47.27612703,71.87618331,-38.5818953,49.2594901,67.89728523,-36.38917559,19.58481594,0,67.89728523,-36.38917559,19.58481594,66.74851288,-23.7758853,-17.94338283,,,,,
AD,ND,0x5264aa,43.81056198,13.82491511,-40.65830362,0x454d91,34.91640441,17.86807911,-40.21805392,0x4d5cb4,41.83455066,21.6132862,-49.91378647,33.44222207,42.93606577,2.999727112,23.90152175,32.32769093,-8.987687215,25.71383002,-34.09066849,-68.91899971,1,25.71383002,-34.09066849,-68.91899971,63.91725778,-9.293345769,-38.97629785,,,,,
AD,ND,0x5264aa,43.81056198,13.82491511,-40.65830362,0x454d91,34.91640441,17.86807911,-40.21805392,0x4d5cb4,41.83455066,21.6132862,-49.91378647,81.01508404,9.06997402,47.11483854,75.01375504,-3.142476792,44.13709506,73.61364422,1.054205164,37.17178104,0,73.61364422,1.054205164,37.17178104,69.41964443,10.53156215,-0.52232623,,,,,
