FgR,FgG,FgB,BgX,BgY,BgZ,FgL,FgA,Fg_B,BFL,BFA,BFB,BFDis,BFTime,QCHSL,QCHSA,QCHSB,QCHSCycles,QCHSDis,QCHSOffSet,QCHSTime,QCHSRatio,QCDL,QCDA,QCDB,QCDCycles,QCDDis,QCDOffSet,QCDTime,QCDRatio,SCL,SCA,SCB,SCCycles,SCDis,SCOffSet,SCTime,SCRatio
163,56,98,0.727732878,0.74766344,0.356530583,37.18840911,37.84992936,-18.51823133,6,32,5,56.78385426,14937,10,37,11,11,58.98613319,2.202278925,160,93,8,35,7,24,57.73476272,0.950908462,196,76,9,34,10,16,57.94736524,1.163510982,266,56
114,222,133,0.269146642,0.878626921,0.854983844,79.6706981,-56.33610034,21.26819294,11,36,27,35.06625927,14930,13,30,32,13,38.37264279,3.306383521,171,87,19,21,22,22,54.71721379,19.65095452,153,97,16,26,23,7,46.81647859,11.75021932,116,128
237,188,132,0.028439783,0.626156684,0.339079848,75.92171387,-2.789671665,25.32583421,14,34,13,71.3669161,14935,15,31,15,10,74.92390174,3.556985641,120,124,19,21,22,22,97.8979455,26.53102939,154,96,16,29,16,10,75.65088816,4.283972054,153,97
198,189,185,0.208673799,0.634377342,0.689828917,78.01354059,-10.47940309,-12.59435775,12,37,15,32.03687512,14918,15,31,15,11,34.42733575,2.390460639,144,103,19,21,22,22,63.24846261,31.2115875,153,97,16,29,16,10,36.63214034,4.595265222,153,97
254,57,192,0.359380374,0.375900022,0.634348949,55.58874369,80.58602038,-48.61352702,12,39,10,35.45131699,14933,9,37,6,15,45.71797714,10.26666014,196,76,3,30,8,26,69.74944928,34.29813228,211,70,9,21,21,2,84.37266632,48.92134932,44,339
249,95,81,0.348700308,0.909964099,0.60002597,50.79816673,52.9898554,15.6367795,12,39,10,110.3375991,14942,15,31,15,11,116.0555104,5.717911294,142,105,19,21,22,22,143.9279582,33.59035912,152,98,16,29,16,10,119.1825133,8.844914219,151,98
82,235,226,0.543397987,0.817161116,0.902425249,85.87627413,-32.2148496,-24.35125151,5,32,9,9.062220792,14915,10,27,15,12,12.73620282,3.673982024,182,81,9,28,15,34,11.49809248,2.435871691,373,39,8,31,13,15,10.18750691,1.12528612,249,59
251,169,54,0.373412699,0.779341214,0.512525103,67.96899143,10.74333104,57.92720585,11,35,35,66.29620388,14924,11,35,35,12,66.29620388,0,144,103,19,21,22,22,95.29158408,28.99538021,153,97,15,25,26,6,83.07245362,16.77624975,113,132
92,137,237,0.242346742,0.477838116,0.277992534,58.69560967,34.40202049,-71.21446609,11,38,9,48.71846931,14921,13,36,12,15,54.79780528,6.079335972,188,79,17,26,18,27,91.0866082,42.3681389,235,63,12,38,10,20,49.57622011,0.857750806,303,49
41,199,95,0.548511699,0.539401831,0.871123962,75.46376856,-66.40277824,34.13438605,17,3,38,39.54490185,14914,18,7,38,17,41.57479497,2.029893119,173,86,19,14,36,25,52.86351926,13.31861742,195,76,18,7,38,17,41.57479497,2.029893119,262,56
58,124,239,0.897815251,0.827371266,0.401716722,53.56776285,41.27812328,-80.0555813,6,34,3,67.08516542,14914,12,28,13,15,79.91349436,12.82832894,206,72,17,26,18,26,106.3826444,39.29747893,231,64,14,28,16,10,88.14096265,21.05579723,168,88
48,119,157,0.059188574,0.106116117,0.66423279,46.6447733,-0.143184461,-41.73143344,10,28,33,11.33582666,14928,10,27,33,10,11.87697685,0.541150194,145,102,11,26,34,29,12.17010517,0.83427851,311,48,11,27,31,11,13.1441721,1.808345437,185,80
189,63,118,0.170239578,0.712450847,0.697287848,42.13886725,52.75592476,-24.85919781,12,39,10,108.2917856,14931,15,31,15,11,117.1493552,8.857569635,133,112,19,21,22,22,151.7099097,43.41812412,155,96,16,29,16,10,121.6047191,13.31293353,152,98
253,38,72,0.93250452,0.824977946,0.462352172,49.26484271,64.01170966,23.2316719,10,35,21,52.57130975,14913,8,33,18,17,53.28094842,0.709638663,235,63,2,27,13,25,55.90809904,3.33678929,195,76,3,24,17,8,56.40675348,3.835443726,140,106
124,87,188,0.080886571,0.99816004,1.052813321,46.93510502,43.15492219,-69.73665513,14,34,13,161.1771143,14932,16,29,16,10,170.673824,9.496709638,150,99,19,21,22,22,197.1690661,35.99195181,152,98,16,29,16,10,170.673824,9.496709638,152,98
69,36,102,0.346269321,0.696199691,0.87504981,23.1522541,27.92426179,-42.5064154,12,39,10,80.98451708,14920,12,39,10,10,80.98451708,0,111,134,15,31,15,26,91.73522415,10.75070707,219,68,14,29,15,10,96.08815207,15.10363499,166,89
161,223,113,0.236922348,0.948075253,0.67514952,83.98138683,-53.26132983,39.11141325,12,34,24,50.73865351,14919,13,29,37,12,59.48956518,8.75091167,145,102,19,21,22,22,64.32197969,13.58332618,153,97,16,26,23,7,58.83271989,8.094066374,116,128
192,125,8,0.61311594,0.107986915,1.067794795,52.85634176,3.819695126,49.21230078,18,7,39,79.29398528,14945,17,3,38,13,81.79394359,2.499958311,165,90,19,14,40,26,83.44754817,4.153562892,201,74,18,7,39,18,79.29398528,0,267,55
214,1,232,0.049574042,0.561810278,0.768684119,52.50891077,91.23813363,-81.88118833,12,39,10,139.1365347,14933,15,31,15,12,151.662114,12.52557929,147,101,19,21,22,22,193.2588134,54.12227867,154,96,16,29,16,10,157.5110961,18.37456135,152,98
0,216,226,0.701621888,0.617231086,0.68218109,80.21613997,-27.07774611,-34.1101035,16,11,20,39.20986964,14928,17,10,21,10,39.73990969,0.530040044,125,119,16,9,22,26,40.96774829,1.757878643,232,64,16,11,20,11,39.20986964,0,183,81
181,44,42,0.651714066,0.203768205,0.826884749,36.62144422,45.09207122,20.79281838,15,6,37,59.38463773,14934,16,10,38,12,59.52205998,0.137422256,166,89,19,16,41,26,66.22228872,6.83765099,201,74,16,11,37,16,59.58098461,0.196346876,267,55
166,35,243,0.549995712,0.513180915,0.16332919,48.2222135,92.09615889,-89.27204569,7,35,2,72.94686475,14932,10,38,7,13,76.05787404,3.111009291,154,96,16,29,16,27,110.6105205,37.66365576,240,62,9,37,7,18,76.13228746,3.185422718,297,50
189,55,127,0.520970521,0.163120226,0.363765377,43.10777398,54.6277347,-28.67984897,13,12,23,34.7918486,14945,13,12,23,12,34.7918486,0,167,89,14,14,22,28,36.92535453,2.133505925,280,53,13,14,23,7,35.27073457,0.478885964,126,118
92,155,114,0.048591325,0.212169787,0.880344606,57.23098373,-36.52331184,4.513743634,16,22,39,34.81390188,14957,15,24,38,11,35.43281421,0.618912336,145,103,19,18,30,24,51.63568452,16.82178265,181,82,16,22,37,16,34.95912384,0.145221964,246,60
110,20,242,0.732476435,0.732508611,0.8730138,41.31924104,91.70253326,-101.1737223,8,37,3,86.82655227,14953,11,38,9,16,88.93205217,2.105499902,192,77,3,28,10,29,122.7909668,35.96441448,246,60,10,38,7,19,88.273155,1.446602728,304,49
232,23,63,0.513257267,0.91216851,0.640604042,45.06046871,59.14947771,17.91327516,12,39,10,99.05923939,14925,11,39,13,11,104.6450412,5.585801805,134,111,19,21,22,22,132.8025978,33.74335844,154,96,16,29,16,12,108.7200464,9.660807008,180,82
80,122,228,0.081443725,0.511749414,0.35420839,53.79279877,37.34404169,-79.66758833,12,39,10,81.9929878,14940,14,34,13,11,89.92439721,7.931409406,132,113,18,24,19,25,129.5858408,47.59285302,201,74,16,29,16,10,107.5226914,25.52970355,152,98
112,43,122,0.076560898,0.578329975,0.866434167,30.16927125,34.97924947,-43.62983931,12,39,10,95.15519812,14909,15,31,15,11,105.4036715,10.24847334,135,110,19,21,22,22,142.1739634,47.01876526,151,98,16,29,16,10,110.4760205,15.32082243,151,98
221,51,55,0.81202449,0.158734819,1.017924363,43.06306309,54.84335072,21.44563142,17,3,38,61.09660477,14911,17,4,38,14,61.21268457,0.1160798,175,85,19,14,41,26,62.79051923,1.693914465,200,74,18,8,39,20,61.21115555,0.114550784,306,48
111,93,255,0.33506308,0.949342709,0.432711016,49.36241691,70.84564006,-87.30617774,12,39,10,149.8049811,14932,14,34,13,11,154.5548895,4.749908417,133,112,18,24,19,25,185.2256284,35.4206473,201,74,16,29,16,10,167.8006512,17.99567015,152,98
105,157,139,0.949561436,0.963516803,0.637466499,61.61105699,-24.87611833,-8.297854097,10,16,16,53.8512816,14894,10,16,16,8,53.8512816,0,118,126,11,14,18,25,54.23385025,0.382568651,252,59,11,16,17,8,54.10546579,0.254184188,130,114
192,45,39,0.282246644,0.089168607,0.03353063,36.49902453,45.29321415,21.98693813,10,11,26,21.6055783,14920,10,11,26,12,21.6055783,0,161,92,10,10,28,27,22.24966896,0.644090664,275,54,11,18,25,4,26.5644832,4.958904907,70,213
56,176,97,0.729451379,0.8713498,0.999443101,63.5982724,-51.76470299,23.14201859,12,7,34,45.50031322,14941,0,22,22,22,52.51096566,7.010652432,83,180,0,22,22,22,52.51096566,7.010652432,146,102,12,9,34,15,45.5487654,0.048452178,254,58
209,134,161,0.940031214,0.950045844,0.706452447,58.33013791,25.76238125,-19.65337628,5,31,5,42.16467541,14911,7,34,8,21,42.63820596,0.473530551,283,52,3,27,12,28,53.03775597,10.87308056,241,61,7,34,8,21,42.63820596,0.473530551,355,42
59,34,234,0.009795303,0.006339803,0.681781817,36.39499088,87.40689151,-109.6638088,10,36,13,12.95693947,14951,0,20,22,21,80.34498134,67.38804187,72,207,0,20,22,21,80.34498134,67.38804187,132,113,9,21,21,2,84.46121502,71.50427555,44,339
123,114,162,0.845563384,0.111108095,0.162327641,51.76930636,17.33933332,-45.78544551,18,8,23,83.22784699,14958,18,8,23,13,83.22784699,0,147,101,19,15,25,23,90.46928251,7.241435518,169,88,18,8,23,13,83.22784699,0,206,72
54,239,104,0.086445695,0.875759382,0.701777472,87.27567172,-77.611865,44.37195016,12,34,24,56.83910813,14924,13,30,32,11,59.79194984,2.95284171,133,112,19,21,22,22,62.55519883,5.716090701,153,97,16,26,23,8,61.21634299,4.377234865,134,111
209,216,181,0.665727347,0.807417578,0.72397064,83.76230029,-23.51372347,0.488623848,2,26,12,10.39014499,14934,5,21,16,12,10.89682556,0.506680573,159,93,3,24,14,28,10.77795032,0.387805329,243,61,6,17,18,5,11.7947642,1.404619209,87,171
162,190,117,0.218227769,0.220437175,0.319580046,72.3619746,-35.74721463,22.11123888,13,10,35,5.707560939,14924,13,10,35,14,5.707560939,0,179,83,13,10,35,14,5.707560939,0,227,65,13,10,35,14,5.707560939,0,232,64
227,112,114,0.381416905,0.928571495,0.220740358,57.26492513,33.84924538,2.965965828,12,39,10,82.74923481,15057,15,31,15,12,92.10149366,9.352258845,150,100,19,21,22,22,125.2701191,42.52088429,153,98,16,29,16,10,96.72137453,13.97213972,153,98
131,132,13,0.216401029,0.856166427,1.069993738,49.59299548,-23.82508472,45.78389261,11,36,27,97.86590394,14946,13,29,37,10,101.0271597,3.161255722,120,124,19,21,22,22,111.4547937,13.5888898,151,98,16,26,23,7,106.438224,8.572320078,116,128
132,216,110,0.020422462,0.492358742,0.752023312,79.79275977,-59.89693582,33.52297,15,25,36,43.16465883,14959,14,27,37,11,43.16644538,0.001786549,137,109,19,20,22,21,62.37992036,19.21526153,146,102,15,25,24,6,61.46040091,18.29574208,108,138
153,197,94,0.554535581,0.047192234,0.464226273,72.59790893,-47.84548582,41.68242419,18,7,36,82.33657709,14926,17,3,38,12,84.74060459,2.404027502,145,102,19,14,36,25,94.51190343,12.17532634,197,75,18,7,36,16,82.33657709,0,246,60
175,42,148,0.098883995,0.245978546,0.261482481,39.63935691,60.10872723,-49.68856731,12,39,10,41.44518297,14940,12,39,10,10,41.44518297,0,117,127,16,29,16,27,70.75778688,29.31260391,231,64,13,36,12,18,45.32264831,3.877465344,261,57
61,126,100,0.845348227,0.720290123,0.136766474,45.82535436,-25.77271021,-5.869135454,15,13,18,73.87038273,15083,16,11,20,12,73.97248645,0.102103725,154,97,16,10,22,29,76.87535892,3.004976189,268,56,14,14,17,7,74.45836454,0.587981811,124,121
42,16,169,0.121636807,0.274450842,0.741765435,25.63851524,68.40129771,-91.06971193,12,38,10,61.92171197,15478,12,38,10,11,61.92171197,0,131,118,11,37,8,24,62.43157799,0.509866022,200,77,13,29,13,10,85.57515914,23.65344717,263,58
55,92,78,0.011192524,0.85265631,0.707855442,35.46898759,-16.12402732,-4.522135315,14,34,13,106.9897536,15848,15,31,15,12,112.052179,5.062425406,162,97,19,21,22,22,137.1156014,30.12584783,157,100,16,29,16,10,114.1961083,7.206354751,164,96
14,222,68,0.688043408,0.64240806,0.195202224,81.7266352,-80.34137078,64.90202774,18,7,34,53.78374644,15469,17,4,34,19,54.65156606,0.867819616,267,57,8,14,32,27,89.92468626,36.14093981,263,58,18,7,34,15,53.78374644,0,253,61
242,135,73,0.937331942,0.746990855,0.608090457,61.89935263,30.08977949,39.07607433,8,13,31,36.39034952,15492,0,20,22,21,38.44675342,2.0564039,77,201,0,20,22,21,38.44675342,2.0564039,138,112,6,18,25,6,38.15509553,1.764746009,110,140
11,21,234,0.653201808,0.016158845,0.702246522,35.52784298,92.98792517,-111.1588914,15,13,18,58.74901994,15649,14,13,18,16,61.59556475,2.846544812,221,70,16,12,18,37,64.68116872,5.932148775,390,40,15,13,18,8,58.74901994,0,146,107
166,51,91,0.2443377,0.285014701,0.673444134,36.76199362,44.13000336,-20.49926815,11,35,33,38.67224221,15179,0,20,22,21,62.36044799,23.68820578,77,197,0,20,22,21,62.36044799,23.68820578,136,111,9,21,21,2,63.75601855,25.08377635,44,344
79,209,60,0.093898303,0.8663819,0.362558501,74.79969312,-71.84605047,58.80591201,12,34,24,58.41083196,15148,13,30,31,10,63.92376601,5.512934053,128,118,19,21,22,22,71.42231143,13.01147947,154,98,16,26,23,7,66.44095082,8.030118864,118,128
3,4,158,0.28819696,0.821820781,0.547817599,22.08837198,66.35670719,-87.72146339,12,39,10,143.4415144,15315,14,34,13,11,149.2238956,5.782381216,141,108,18,24,19,25,181.5788129,38.13729856,205,74,16,29,16,10,163.2705365,19.82902217,155,98
28,192,26,0.671668508,0.376017376,0.146295657,70.9570158,-71.72248532,65.31150899,18,7,34,75.30866731,15570,17,4,36,12,77.3524415,2.043774186,165,94,19,14,33,26,89.50801919,14.19935188,212,73,18,7,34,15,75.30866731,0,239,65
135,10,155,0.659190081,0.878609507,0.611893756,31.61261676,59.27739658,-66.44872962,12,38,10,94.05943525,15147,12,38,10,11,94.05943525,0,131,115,11,37,8,24,94.091117,0.031681744,202,74,11,34,10,15,97.69371812,3.634282869,247,61
184,139,36,0.02142338,0.915053012,0.973722174,57.85626211,-6.467281673,41.55990295,14,34,13,128.0345408,15184,16,29,16,10,130.1900022,2.155461351,171,88,19,21,22,22,144.7893793,16.75483841,152,99,16,29,16,10,130.1900022,2.155461351,155,97
90,113,69,0.622801769,0.285349629,0.199450973,44.47575134,-24.93802095,10.25259665,17,6,27,69.65928172,15098,17,6,27,12,69.65928172,0,159,94,19,14,28,26,77.26933467,7.610052955,216,69,18,8,27,14,69.71500945,0.055727735,223,67
11,55,99,0.575291064,0.227399243,0.113709758,25.5633553,10.5430857,-36.85172157,16,11,20,76.19656273,15151,16,11,20,11,76.19656273,0,147,103,16,10,22,27,78.71825814,2.521695406,242,62,15,12,19,9,76.95382328,0.757260541,157,96
125,43,181,0.423282689,0.720959373,0.57551181,36.48013998,60.8250115,-77.37490355,12,39,10,94.35111566,15487,12,39,10,10,94.35111566,0,135,114,17,26,18,28,129.6250018,35.27388614,248,62,13,29,13,10,112.6088705,18.25775483,177,87
241,137,213,0.287628045,0.069780956,0.582280505,66.1438171,45.99899819,-45.45775037,13,16,24,1.978514429,15240,13,16,24,6,1.978514429,0,175,87,14,19,25,34,7.242390284,5.263875855,372,40,13,16,24,6,1.978514429,0,103,147
206,193,20,0.194561352,0.366042019,0.910867514,76.70928635,-25.84450941,76.07576291,19,16,41,72.75665084,14954,17,20,35,10,81.31658682,8.559935978,142,105,19,18,30,24,89.45429457,16.69764373,182,82,18,20,31,10,87.61514918,14.85849834,165,90
165,192,255,0.592205188,0.090116205,0.867432026,80.23299782,12.13208251,-34.08103825,18,8,29,29.29681816,14983,18,8,29,13,29.29681816,0,155,96,19,14,28,24,38.36880965,9.071991484,192,78,18,8,29,13,29.29681816,0,211,71
117,66,147,0.366475406,0.294144281,1.0467372,34.68117473,38.5392093,-54.04015132,3,27,27,29.80803521,14945,0,20,22,21,30.17792007,0.369884858,73,204,0,20,22,21,30.17792007,0.369884858,133,112,3,26,24,8,30.30387823,0.49584302,150,99
145,7,238,0.021300782,0.652515419,1.015275187,43.63910831,92.67084437,-97.1739512,12,39,10,168.6389393,14971,15,31,15,12,178.6791476,10.04020828,154,97,19,21,22,22,216.6093468,47.97040749,154,97,16,29,16,10,183.5781321,14.93919285,155,96
188,136,251,0.161064206,0.946353951,0.571675849,68.3765608,50.70212184,-54.52317103,12,39,10,138.9371246,15076,15,31,15,12,146.6626216,7.725496943,169,89,19,21,22,22,179.3513352,40.41421056,153,98,16,29,16,10,150.6158865,11.67876191,155,97
130,243,90,0.877251436,0.163633591,0.588322318,85.7357134,-74.67863209,55.45418044,18,7,36,138.7198572,15375,18,7,36,15,138.7198572,0,185,83,19,14,36,25,147.2832662,8.563408983,212,72,18,7,36,15,138.7198572,0,254,60
125,65,53,0.839169769,0.970369917,0.534698773,31.11395797,14.06971182,1.551093915,5,31,7,71.3916382,15968,7,34,9,14,71.7850876,0.393449398,205,77,3,27,12,30,76.68543038,5.293792177,264,60,8,28,12,11,72.79287169,1.401233488,186,85
113,54,166,0.089294505,0.40005931,0.44633415,36.40446556,50.69068714,-71.05899072,12,39,10,71.14482804,14894,14,34,13,11,80.41481858,9.269990536,136,109,18,24,19,26,122.8896432,51.74481516,235,63,15,27,16,8,106.0025453,34.85771728,139,107
228,104,120,0.590163744,0.887818912,0.531102762,51.97824564,41.95314361,-4.327513214,12,39,10,64.89720955,14887,12,39,10,10,64.89720955,0,112,132,11,37,8,24,67.88566851,2.988458958,200,74,15,26,16,7,85.89789484,21.00068528,122,122
160,164,177,0.615994763,0.533367044,0.085643395,66.85854588,-4.815749867,-24.44455263,13,16,15,39.21469584,14884,15,13,18,13,41.02672114,1.812025302,161,92,17,14,21,31,51.71757904,12.5028832,306,48,15,16,17,6,43.21321431,3.998518472,110,135
157,248,110,0.19240914,0.311135145,0.195585286,91.34954615,-71.92659111,52.80848343,15,10,34,1.283791765,15021,0,20,22,21,50.47068225,49.18689049,76,197,0,20,22,21,50.47068225,49.18689049,135,111,15,10,34,15,1.283791765,0,259,57
147,190,54,0.629064721,0.783031349,0.093943704,72.55812094,-52.96319411,58.58742228,12,10,24,33.95877376,14873,10,13,22,8,34.26361486,0.304841105,117,127,9,13,22,23,34.67658063,0.71780687,224,66,9,16,21,5,34.90269043,0.943916673,87,170
241,198,45,0.030160389,0.645478573,0.25537815,81.03808751,-13.62382694,77.37267887,12,34,24,97.89439875,14852,13,30,32,11,101.0846538,3.190255097,136,109,19,21,22,22,106.5915992,8.697200445,157,94,16,26,23,8,104.8688952,6.974496454,127,116
234,245,204,0.854325091,0.843130324,0.278479864,95.95527296,-24.32643198,-0.777046824,16,11,20,26.12564004,14946,16,11,20,12,26.12564004,0,160,93,17,10,22,25,30.48681736,4.361177321,212,70,15,12,18,9,27.08785952,0.962219479,165,90
3,211,31,0.444375,0.911067258,0.756035205,76.44520779,-77.93288525,69.87986796,16,19,38,46.17759501,14871,0,20,22,21,59.60771822,13.43012321,71,209,0,20,22,21,59.60771822,13.43012321,134,110,13,24,35,15,49.58199426,3.404399253,253,58
186,249,51,0.921839619,0.355228803,0.54972976,89.9358945,-67.91126761,83.90055061,18,7,38,114.0519707,14858,17,3,38,12,116.3438914,2.291920727,153,97,19,14,37,25,123.25089,9.198919296,198,75,18,7,38,17,114.0519707,0,254,58
236,237,114,0.642838962,0.252621913,0.302446145,89.27810793,-33.71186263,54.1860614,18,7,36,44.36011433,14852,17,3,38,15,45.85741777,1.497303438,181,82,19,14,36,25,57.91941887,13.55930454,197,75,18,7,36,15,44.36011433,0,234,63
23,188,93,0.009100616,0.708203404,0.387573291,69.70747019,-62.54245889,32.48352215,12,36,18,56.56632971,14873,15,28,22,9,61.48136474,4.91503503,115,129,19,21,22,22,68.01652748,11.45019777,152,97,16,29,16,10,57.49984285,0.933513141,153,97
224,12,235,0.815389971,0.571692538,1.040863965,52.50891077,91.23813363,-81.88118833,6,34,2,34.18090137,14858,6,34,2,19,34.18090137,0,236,62,3,27,12,26,57.97352253,23.79262116,216,68,9,35,7,18,37.21401519,3.033113825,299,49
173,239,47,0.507691912,0.773256839,0.675189167,90.27556826,-69.04198399,78.23435206,19,14,41,37.42624495,14830,0,20,22,21,67.50557475,30.0793298,72,205,0,20,22,21,67.50557475,30.0793298,132,112,18,14,38,17,39.53645688,2.110211924,290,51
114,71,167,0.430549144,0.214048675,0.902184155,39.90697856,44.71760932,-69.25133009,9,13,22,30.43085738,14864,10,14,20,9,31.15206388,0.721206493,129,115,9,13,22,22,30.43085738,0,211,70,10,17,21,4,32.07683632,1.645978932,74,200
156,54,153,0.101434964,0.330599743,0.512819793,39.42847194,53.57309135,-54.39147688,12,39,10,52.84500916,14870,12,39,10,11,52.84500916,0,133,111,17,26,18,27,93.29371708,40.44870792,234,63,15,27,16,8,86.14988273,33.30487358,140,106
104,212,194,0.579311426,0.636372517,0.194552699,79.62235514,-34.27274136,-17.06448078,15,13,18,33.59629515,14888,16,11,20,11,36.61612875,3.019833603,141,105,17,12,21,32,40.91866694,7.322371789,308,48,14,14,18,9,35.3205841,1.724288947,160,93
139,91,22,0.633631466,0.591402819,1.013493162,38.07474387,3.673711905,30.7182374,14,19,37,68.14354312,14885,0,20,22,21,73.87272332,5.729180208,73,203,0,20,22,21,73.87272332,5.729180208,133,111,8,21,27,7,73.00404848,4.860505362,125,119
123,227,96,0.682883163,0.778614766,0.790908524,85.71057237,-68.63992573,47.4411931,17,4,39,33.34212053,14886,0,20,22,21,71.65469204,38.31257151,72,206,0,20,22,21,71.65469204,38.31257151,133,111,17,6,37,16,34.4604761,1.118355575,267,55
177,103,108,0.462567157,0.519417481,0.956897822,46.45193709,25.13288995,-9.318962897,10,36,34,40.23843653,14861,0,20,22,21,50.55220933,10.3137728,76,195,0,20,22,21,50.55220933,10.3137728,131,113,10,34,32,15,40.32560053,0.087164006,253,58
86,72,79,0.075034839,0.597789055,0.833359208,29.81259508,1.567591989,-11.05299429,13,36,12,86.22191057,14852,15,31,15,11,90.7931968,4.571286237,142,104,19,21,22,22,117.53674,31.31482941,155,95,16,29,16,10,93.69334449,7.471433924,151,98
