Type,Method,Bg_RRGGBB, Bg_L,Bg_a,Bg_b,Bg_TD_RRGGBB,Bg_TD_L,Bg_TD_a,Bg_TD_b,Bg_ND_RRGGBB,Bg_ND_L,Bg_ND_a,Bg_ND_b,Fg_L,Fg_a,Fg_b,CD_Fg_L,CD_Fg_a,CD_Fg_b,Com_Fg_L,Com_Fg_a,Com_Fg_b,GammutFlag,ComS_Fg_L,ComS_Fg_a,ComS_Fg_b,Measured_L,Measured_a,Measured_b,,,,,,,
AD,ND,0xefcb27,82.79449577,-2.619359059,78.91637851,0xd4aa00,71.72807924,2.00251253,79.47601408,0xf4c900,82.71092476,0.093396254,85.81892016,53.10781169,-17.914074,-27.86861774,47.28779978,0.209007988,-49.12106413,69.80652531,10.74375777,10.83851554,0,69.80652531,10.74375777,10.83851554,87.21710051,-1.100604272,35.04255653,,,,,,,
AD,ND,0xefcb27,82.79449577,-2.619359059,78.91637851,0xd4aa00,71.72807924,2.00251253,79.47601408,0xf4c900,82.71092476,0.093396254,85.81892016,87.04696432,-45.04654557,84.31993756,86.18116005,-63.80638919,85.77311927,34.96759446,18.40187499,28.17479326,0,34.96759446,18.40187499,28.17479326,74.10653866,12.64696829,13.89176649,,,,,,,
AD,ND,0xefcb27,82.79449577,-2.619359059,78.91637851,0xd4aa00,71.72807924,2.00251253,79.47601408,0xf4c900,82.71092476,0.093396254,85.81892016,16.09020309,-5.493270655,23.23902263,13.41172685,-0.387224001,-8.915241263,81.5672376,0.665526267,84.94427752,0,81.5672376,0.665526267,84.94427752,93.13688688,-7.732625583,77.25349968,,,,,,,
AD,ND,0xefcb27,82.79449577,-2.619359059,78.91637851,0xd4aa00,71.72807924,2.00251253,79.47601408,0xf4c900,82.71092476,0.093396254,85.81892016,56.94183122,-35.22699042,-5.632874616,51.92754081,-23.57749333,-18.52460707,67.09421336,22.85891025,24.67472844,0,67.09421336,22.85891025,24.67472844,86.47432877,6.159434541,42.60772749,,,,,,,
AD,ND,0xefcb27,82.79449577,-2.619359059,78.91637851,0xd4aa00,71.72807924,2.00251253,79.47601408,0xf4c900,82.71092476,0.093396254,85.81892016,47.21810925,57.80968598,16.95527538,37.11474085,50.83024249,4.245845565,73.17648301,-39.44719725,97.38246469,1,73.17648301,-39.44719725,97.38246469,93.7709634,-33.6201855,90.32471898,,,,,,,
AD,ND,0xefcb27,82.79449577,-2.619359059,78.91637851,0xd4aa00,71.72807924,2.00251253,79.47601408,0xf4c900,82.71092476,0.093396254,85.81892016,67.03285523,-5.047771646,23.77989493,60.50261387,-17.60376988,15.1034992,57.02131282,6.471900566,22.64759023,0,57.02131282,6.471900566,22.64759023,83.521239,-1.117330156,28.32349191,,,,,,,
AD,ND,0xefcb27,82.79449577,-2.619359059,78.91637851,0xd4aa00,71.72807924,2.00251253,79.47601408,0xf4c900,82.71092476,0.093396254,85.81892016,66.8267589,-38.37419247,47.53555674,62.10458817,-53.86475099,44.48711663,57.28617389,39.07317155,62.19961785,0,57.28617389,39.07317155,62.19961785,85.35728514,9.505013813,49.56929972,,,,,,,
AD,ND,0xefcb27,82.79449577,-2.619359059,78.91637851,0xd4aa00,71.72807924,2.00251253,79.47601408,0xf4c900,82.71092476,0.093396254,85.81892016,90.31440859,-52.74367569,77.30321303,91.03483588,-77.77874834,84.68998773,46.12923404,-49.55287804,23.23257025,0,46.12923404,-49.55287804,23.23257025,77.86909462,-8.03647318,65.82003732,,,,,,,
AD,ND,0xefcb27,82.79449577,-2.619359059,78.91637851,0xd4aa00,71.72807924,2.00251253,79.47601408,0xf4c900,82.71092476,0.093396254,85.81892016,61.23390239,82.06554293,-53.41041075,57.41486037,91.92793434,-73.42265454,63.42916793,-164.5993412,-43.68690786,1,63.42916793,-164.5993412,-43.68690786,91.66691047,-9.419293172,-4.603884685,,,,,,,
AD,ND,0xefcb27,82.79449577,-2.619359059,78.91637851,0xd4aa00,71.72807924,2.00251253,79.47601408,0xf4c900,82.71092476,0.093396254,85.81892016,66.71411027,28.27643504,-0.189861868,58.33013791,25.76238125,-19.65337628,57.42958499,-44.62800045,-5.614818197,0,57.42958499,-44.62800045,-5.614818197,85.78093598,-3.952310433,25.56469405,,,,,,,
AD,ND,0xefcb27,82.79449577,-2.619359059,78.91637851,0xd4aa00,71.72807924,2.00251253,79.47601408,0xf4c900,82.71092476,0.093396254,85.81892016,71.38016458,61.67794645,-38.35710597,67.82114538,71.4566262,-55.48078384,50.54303597,-94.31490988,-68.50431466,1,50.54303597,-94.31490988,-68.50431466,84.1165321,10.43111501,-26.777271,,,,,,,
AD,ND,0xefcb27,82.79449577,-2.619359059,78.91637851,0xd4aa00,71.72807924,2.00251253,79.47601408,0xf4c900,82.71092476,0.093396254,85.81892016,47.99356236,-34.40662389,52.17791809,41.13654266,-32.29158093,28.35284253,72.78021823,15.23985635,79.14808436,0,72.78021823,15.23985635,79.14808436,88.41909116,1.870366137,68.46622292,,,,,,,
AD,ND,0xefcb27,82.79449577,-2.619359059,78.91637851,0xd4aa00,71.72807924,2.00251253,79.47601408,0xf4c900,82.71092476,0.093396254,85.81892016,92.15649864,-24.1337356,90.01931865,90.87336802,-43.0244399,95.94876798,51.19317709,-79.26212991,49.14422107,1,51.19317709,-79.26212991,49.14422107,80.23580688,-8.764865613,36.80093659,,,,,,,
AD,ND,0xefcb27,82.79449577,-2.619359059,78.91637851,0xd4aa00,71.72807924,2.00251253,79.47601408,0xf4c900,82.71092476,0.093396254,85.81892016,71.34870509,3.777827474,74.32830194,64.01895967,-6.026516685,62.47369471,50.59721882,-6.505459596,60.88752277,0,50.59721882,-6.505459596,60.88752277,80.44881787,-6.857486406,46.44106085,,,,,,,
AD,ND,0xefcb27,82.79449577,-2.619359059,78.91637851,0xd4aa00,71.72807924,2.00251253,79.47601408,0xf4c900,82.71092476,0.093396254,85.81892016,66.48549892,37.2194917,67.92476748,57.808539,31.30873438,66.84904025,57.71772992,-63.22731277,69.55142212,1,57.71772992,-63.22731277,69.55142212,93.35051373,-26.89315479,30.89140751,,,,,,,
AD,ND,0xefcb27,82.79449577,-2.619359059,78.91637851,0xd4aa00,71.72807924,2.00251253,79.47601408,0xf4c900,82.71092476,0.093396254,85.81892016,10.88716277,20.74211104,-14.94616169,10.40900213,12.1425211,-23.15196128,82.04145342,-1.768549586,97.23115801,1,82.04145342,-1.768549586,97.23115801,92.78190353,-8.549025933,78.8554507,,,,,,,
AD,ND,0xefcb27,82.79449577,-2.619359059,78.91637851,0xd4aa00,71.72807924,2.00251253,79.47601408,0xf4c900,82.71092476,0.093396254,85.81892016,52.52324593,-49.52073982,32.35722099,47.44329868,-44.2175924,30.68145765,70.18087277,24.78359311,115.0237836,1,70.18087277,24.78359311,115.0237836,92.68508719,-0.240640087,34.59264971,,,,,,,
AD,ND,0xefcb27,82.79449577,-2.619359059,78.91637851,0xd4aa00,71.72807924,2.00251253,79.47601408,0xf4c900,82.71092476,0.093396254,85.81892016,90.54457318,9.641299651,-0.04194459,88.6666435,3.926077091,-19.54026983,46.79743664,25.60975706,-69.33536706,0,46.79743664,25.60975706,-69.33536706,79.288308,19.60442458,-30.98224118,,,,,,,
AD,ND,0xefcb27,82.79449577,-2.619359059,78.91637851,0xd4aa00,71.72807924,2.00251253,79.47601408,0xf4c900,82.71092476,0.093396254,85.81892016,42.23483522,63.23576162,-34.58374313,33.56284071,61.84577502,-53.41832935,75.43113652,-35.68285622,34.67810676,0,75.43113652,-35.68285622,34.67810676,88.32834589,-14.46912869,32.03404849,,,,,,,
AD,ND,0xefcb27,82.79449577,-2.619359059,78.91637851,0xd4aa00,71.72807924,2.00251253,79.47601408,0xf4c900,82.71092476,0.093396254,85.81892016,66.72559632,-4.913727447,-28.73647253,62.93164438,4.716625862,-54.37726665,57.41500585,6.200117581,-37.68093627,0,57.41500585,6.200117581,-37.68093627,85.58468035,10.95379588,-9.1764013,,,,,,,
AD,ND,0xefcb27,82.79449577,-2.619359059,78.91637851,0xd4aa00,71.72807924,2.00251253,79.47601408,0xf4c900,82.71092476,0.093396254,85.81892016,57.30109722,-28.47747437,42.34052481,50.55238939,-39.70167697,31.85949686,66.8150715,19.41712429,113.8249584,1,66.8150715,19.41712429,113.8249584,87.70801612,5.064087861,57.7082167,,,,,,,
AD,ND,0xefcb27,82.79449577,-2.619359059,78.91637851,0xd4aa00,71.72807924,2.00251253,79.47601408,0xf4c900,82.71092476,0.093396254,85.81892016,67.07580317,9.231095042,-13.87035312,61.59809805,5.985160365,-35.53722837,56.96570978,-12.60504143,-22.73099053,0,56.96570978,-12.60504143,-22.73099053,86.84951513,-1.057404235,-6.221057015,,,,,,,
AD,ND,0xefcb27,82.79449577,-2.619359059,78.91637851,0xd4aa00,71.72807924,2.00251253,79.47601408,0xf4c900,82.71092476,0.093396254,85.81892016,66.8147378,-19.0413733,47.25188849,60.31546711,-36.40582281,46.65724948,57.30152322,21.67901389,61.6498518,0,57.30152322,21.67901389,61.6498518,82.47004795,3.293885942,45.03044246,,,,,,,
AD,ND,0xefcb27,82.79449577,-2.619359059,78.91637851,0xd4aa00,71.72807924,2.00251253,79.47601408,0xf4c900,82.71092476,0.093396254,85.81892016,76.60479103,-23.78094522,76.23623937,72.07785053,-38.88387461,69.52865955,39.14321758,51.49046755,63.60272754,1,39.14321758,51.49046755,63.60272754,76.44216362,7.640220026,44.54830142,,,,,,,
AD,ND,0xefcb27,82.79449577,-2.619359059,78.91637851,0xd4aa00,71.72807924,2.00251253,79.47601408,0xf4c900,82.71092476,0.093396254,85.81892016,29.14861369,38.18425914,-24.05184311,20.3811463,29.78408637,-37.10214836,79.45646624,-10.49317934,87.53750838,1,79.45646624,-10.49317934,87.53750838,94.53423914,-11.31113843,47.61036582,,,,,,,
AD,ND,0xefcb27,82.79449577,-2.619359059,78.91637851,0xd4aa00,71.72807924,2.00251253,79.47601408,0xf4c900,82.71092476,0.093396254,85.81892016,57.50049716,18.87474979,-28.12385882,50.36981112,23.64609592,-53.49236199,66.65813238,-16.44513876,-3.489658235,0,66.65813238,-16.44513876,-3.489658235,94.30379878,-8.80296774,-5.61234797,,,,,,,
AD,ND,0xefcb27,82.79449577,-2.619359059,78.91637851,0xd4aa00,71.72807924,2.00251253,79.47601408,0xf4c900,82.71092476,0.093396254,85.81892016,76.56405626,-11.22815759,76.98083768,71.56854316,-26.73173911,75.16925309,39.25780972,27.60392455,60.52033498,1,39.25780972,27.60392455,60.52033498,78.76976895,3.631951689,32.66289115,,,,,,,
AD,ND,0xefcb27,82.79449577,-2.619359059,78.91637851,0xd4aa00,71.72807924,2.00251253,79.47601408,0xf4c900,82.71092476,0.093396254,85.81892016,62.21696818,-4.803876701,-14.09842501,56.69343544,-3.976954411,-32.45322284,62.47642796,4.784302806,-4.018221027,0,62.47642796,4.784302806,-4.018221027,86.13130341,2.977745889,1.804012287,,,,,,,
AD,ND,0xefcb27,82.79449577,-2.619359059,78.91637851,0xd4aa00,71.72807924,2.00251253,79.47601408,0xf4c900,82.71092476,0.093396254,85.81892016,71.37520302,51.99133769,-19.02629817,65.65122936,57.91934435,-44.84719646,50.55158976,-168.4092196,-47.66854015,1,50.55158976,-168.4092196,-47.66854015,86.52880215,-8.922470056,10.0800303,,,,,,,
AD,ND,0xefcb27,82.79449577,-2.619359059,78.91637851,0xd4aa00,71.72807924,2.00251253,79.47601408,0xf4c900,82.71092476,0.093396254,85.81892016,1.40539487,9.876966008,-23.18453895,10.10715853,0.053429388,-10.79067387,82.62777625,-0.491846311,93.41104488,1,82.62777625,-0.491846311,93.41104488,97.9454245,-4.010922862,41.75581271,,,,,,,
AD,ND,0xefcb27,82.79449577,-2.619359059,78.91637851,0xd4aa00,71.72807924,2.00251253,79.47601408,0xf4c900,82.71092476,0.093396254,85.81892016,43.25761138,8.639656678,37.45230118,32.24677129,-0.948383812,21.08005242,75.00692761,-3.713429323,87.83362634,1,75.00692761,-3.713429323,87.83362634,98.34873916,-13.54046283,59.679798,,,,,,,
AD,ND,0xefcb27,82.79449577,-2.619359059,78.91637851,0xd4aa00,71.72807924,2.00251253,79.47601408,0xf4c900,82.71092476,0.093396254,85.81892016,71.5795354,-13.89103062,4.652344377,67.24700992,-22.90590284,-9.918972453,50.19667005,21.91267629,-22.19668816,0,50.19667005,21.91267629,-22.19668816,79.27111416,9.645214038,17.64973822,,,,,,,
AD,ND,0xefcb27,82.79449577,-2.619359059,78.91637851,0xd4aa00,71.72807924,2.00251253,79.47601408,0xf4c900,82.71092476,0.093396254,85.81892016,38.70076664,-33.58028544,33.08971319,30.47238701,-28.96428839,19.78493739,76.76016016,9.949427169,88.06628812,1,76.76016016,9.949427169,88.06628812,90.60621774,-0.519766102,72.4539954,,,,,,,
AD,ND,0xefcb27,82.79449577,-2.619359059,78.91637851,0xd4aa00,71.72807924,2.00251253,79.47601408,0xf4c900,82.71092476,0.093396254,85.81892016,76.35866614,-14.34001607,47.13665367,72.13817096,-31.89893006,50.24100126,39.82698652,33.31728682,3.106873719,0,39.82698652,33.31728682,3.106873719,78.04002328,6.544963604,41.84627597,,,,,,,
AD,ND,0xefcb27,82.79449577,-2.619359059,78.91637851,0xd4aa00,71.72807924,2.00251253,79.47601408,0xf4c900,82.71092476,0.093396254,85.81892016,60.83394682,2.66919799,65.17760492,51.96135243,-8.12991599,49.86726666,63.80359831,-2.367569248,70.95765566,0,63.80359831,-2.367569248,70.95765566,93.75368887,-12.75844524,56.50714345,,,,,,,
AD,ND,0xefcb27,82.79449577,-2.619359059,78.91637851,0xd4aa00,71.72807924,2.00251253,79.47601408,0xf4c900,82.71092476,0.093396254,85.81892016,38.57729072,-16.32723197,-19.09446154,31.53215106,-3.330807066,-31.49159298,76.80298195,5.299253139,65.28977527,0,76.80298195,5.299253139,65.28977527,90.45033366,-4.855106785,74.05346457,,,,,,,
AD,ND,0xefcb27,82.79449577,-2.619359059,78.91637851,0xd4aa00,71.72807924,2.00251253,79.47601408,0xf4c900,82.71092476,0.093396254,85.81892016,66.76460351,18.82470445,4.540942097,58.19333656,14.32174936,-13.81961987,57.36542047,-27.37595766,-0.259999593,0,57.36542047,-27.37595766,-0.259999593,85.01681641,-2.148240311,31.74228564,,,,,,,
AD,ND,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,41.61871346,74.76585694,-49.67510592,36.35705784,67.70602174,-67.19557782,75.67778024,-43.90438525,18.67135509,0,75.67778024,-43.90438525,18.67135509,87.97821595,-16.71869082,28.18536095,,,,,,,
AD,ND,0xefcb27,82.79449577,-2.619359059,78.91637851,0xd4aa00,71.72807924,2.00251253,79.47601408,0xf4c900,82.71092476,0.093396254,85.81892016,57.35396272,18.30236383,42.26707041,46.65802865,10.19857142,31.98643192,66.77360429,-15.77632492,114.4337618,1,66.77360429,-15.77632492,114.4337618,87.17312843,-10.5337788,58.20545081,,,,,,,
AD,ND,0xefcb27,82.79449577,-2.619359059,78.91637851,0xd4aa00,71.72807924,2.00251253,79.47601408,0xf4c900,82.71092476,0.093396254,85.81892016,71.38870786,13.46744867,56.83721712,62.98171998,6.26042669,52.04265253,50.52829987,-26.19163531,53.83298949,0,50.52829987,-26.19163531,53.83298949,81.34653169,-0.245767697,69.65970268,,,,,,,
AD,ND,0xefcb27,82.79449577,-2.619359059,78.91637851,0xd4aa00,71.72807924,2.00251253,79.47601408,0xf4c900,82.71092476,0.093396254,85.81892016,81.88328192,-19.01802241,81.43604281,77.87795103,-34.17454955,77.26126357,12.84138268,102.5549026,9.415473286,1,12.84138268,102.5549026,9.415473286,75.30801632,3.614995394,57.91986942,,,,,,,
AD,ND,0xefcb27,82.79449577,-2.619359059,78.91637851,0xd4aa00,71.72807924,2.00251253,79.47601408,0xf4c900,82.71092476,0.093396254,85.81892016,56.90016749,41.78830058,65.38877158,47.38507598,36.64837911,40.62585795,67.12628744,-40.97920782,70.80385668,0,67.12628744,-40.97920782,70.80385668,88.93666048,-18.76404932,37.60078647,,,,,,,
AD,ND,0xefcb27,82.79449577,-2.619359059,78.91637851,0xd4aa00,71.72807924,2.00251253,79.47601408,0xf4c900,82.71092476,0.093396254,85.81892016,47.47586015,62.50997412,-52.91440366,40.3856151,71.6734597,-80.90545377,73.04623038,-44.39632516,-0.84634551,0,73.04623038,-44.39632516,-0.84634551,95.67645519,-24.2968183,19.25047681,,,,,,,
AD,ND,0xefcb27,82.79449577,-2.619359059,78.91637851,0xd4aa00,71.72807924,2.00251253,79.47601408,0xf4c900,82.71092476,0.093396254,85.81892016,71.39454192,22.89319566,56.88113801,62.14294995,18.7296851,51.52360698,50.51823132,-49.96331451,53.89617196,0,50.51823132,-49.96331451,53.89617196,91.82824974,-20.9539896,41.88626209,,,,,,,
AD,ND,0xefcb27,82.79449577,-2.619359059,78.91637851,0xd4aa00,71.72807924,2.00251253,79.47601408,0xf4c900,82.71092476,0.093396254,85.81892016,76.30299364,-45.96167817,-4.836209916,75.22056246,-38.54330062,-20.35754161,39.97885405,81.0776134,-59.6521761,0,39.97885405,81.0776134,-59.6521761,75.47620584,26.02739423,-6.552457776,,,,,,,
AD,ND,0xefcb27,82.79449577,-2.619359059,78.91637851,0xd4aa00,71.72807924,2.00251253,79.47601408,0xf4c900,82.71092476,0.093396254,85.81892016,29.80670657,18.20151552,-9.090450948,21.22618036,10.51592777,-19.110895,79.30685607,-4.554130869,120.8030159,1,79.30685607,-4.554130869,120.8030159,96.78350261,-23.43031862,95.31898263,,,,,,,
AD,ND,0xefcb27,82.79449577,-2.619359059,78.91637851,0xd4aa00,71.72807924,2.00251253,79.47601408,0xf4c900,82.71092476,0.093396254,85.81892016,32.68208456,48.51564493,25.07460684,23.88517536,34.68295093,15.17447393,78.59477384,-16.61551387,89.61700235,1,78.59477384,-16.61551387,89.61700235,96.58682253,-18.06045713,44.17374228,,,,,,,
AD,ND,0xefcb27,82.79449577,-2.619359059,78.91637851,0xd4aa00,71.72807924,2.00251253,79.47601408,0xf4c900,82.71092476,0.093396254,85.81892016,90.56597947,-0.002406856,-4.579563494,90.12102062,-4.587249429,-17.03272306,46.85900844,-0.237492612,-74.11250831,1,46.85900844,-0.237492612,-74.11250831,79.89188314,18.27744694,-28.11978398,,,,,,,
AD,ND,0xefcb27,82.79449577,-2.619359059,78.91637851,0xd4aa00,71.72807924,2.00251253,79.47601408,0xf4c900,82.71092476,0.093396254,85.81892016,52.76158751,31.93990501,-56.38736001,47.78401804,54.73190528,-89.85596537,70.02940264,-24.0908991,-19.81244371,0,70.02940264,-24.0908991,-19.81244371,90.56958015,-2.242458434,-15.06436687,,,,,,,
AD,ND,0xefcb27,82.79449577,-2.619359059,78.91637851,0xd4aa00,71.72807924,2.00251253,79.47601408,0xf4c900,82.71092476,0.093396254,85.81892016,43.52741391,18.06521779,23.16607729,32.39162389,12.75788243,5.207658748,74.89187132,-8.374590859,110.4839924,1,74.89187132,-8.374590859,110.4839924,91.2071366,-6.844452484,38.57171718,,,,,,,
AD,ND,0xefcb27,82.79449577,-2.619359059,78.91637851,0xd4aa00,71.72807924,2.00251253,79.47601408,0xf4c900,82.71092476,0.093396254,85.81892016,66.80349401,-13.8887269,-5.115851542,61.5764902,-15.23640717,-21.7281906,57.3158701,16.3448584,-11.68521228,0,57.3158701,16.3448584,-11.68521228,80.7165467,4.306464697,19.7781479,,,,,,,
AD,ND,0xefcb27,82.79449577,-2.619359059,78.91637851,0xd4aa00,71.72807924,2.00251253,79.47601408,0xf4c900,82.71092476,0.093396254,85.81892016,32.73275041,59.53359956,-49.04785681,26.46237941,56.28043878,-66.68791189,78.58133903,-21.74503678,42.43290069,0,78.58133903,-21.74503678,42.43290069,91.2342914,-17.10666622,61.70308041,,,,,,,
AD,ND,0xefcb27,82.79449577,-2.619359059,78.91637851,0xd4aa00,71.72807924,2.00251253,79.47601408,0xf4c900,82.71092476,0.093396254,85.81892016,34.19040371,13.32363792,27.81799485,23.35485669,3.268477471,9.966082421,78.1809793,-3.957543046,88.81224018,1,78.1809793,-3.957543046,88.81224018,96.36061182,-15.50422269,61.21072011,,,,,,,
AD,ND,0xefcb27,82.79449577,-2.619359059,78.91637851,0xd4aa00,71.72807924,2.00251253,79.47601408,0xf4c900,82.71092476,0.093396254,85.81892016,33.45092503,47.98979243,-33.71060945,25.25996233,45.22919226,-48.78030274,78.38745766,-16.95547634,60.0340657,0,78.38745766,-16.95547634,60.0340657,90.41358863,-15.59200581,71.96407292,,,,,,,
AD,ND,0xefcb27,82.79449577,-2.619359059,78.91637851,0xd4aa00,71.72807924,2.00251253,79.47601408,0xf4c900,82.71092476,0.093396254,85.81892016,43.76006164,-8.877777249,-32.48206011,37.95883722,12.7006933,-51.09232691,74.79158119,3.78881499,32.93986389,0,74.79158119,3.78881499,32.93986389,89.54267397,-5.281005799,50.58097802,,,,,,,
AD,ND,0xefcb27,82.79449577,-2.619359059,78.91637851,0xd4aa00,71.72807924,2.00251253,79.47601408,0xf4c900,82.71092476,0.093396254,85.81892016,38.89316205,13.91620774,-0.380735965,27.57291475,12.92215964,-15.69321229,76.69297089,-5.132889275,96.2032506,1,76.69297089,-5.132889275,96.2032506,100,-10.62323808,52.5846228,,,,,,,
AD,ND,0xefcb27,82.79449577,-2.619359059,78.91637851,0xd4aa00,71.72807924,2.00251253,79.47601408,0xf4c900,82.71092476,0.093396254,85.81892016,73.01109793,-64.73684413,38.55599783,72.47843751,-68.61745272,41.37726697,47.54489659,80.82416584,12.41620858,0,47.54489659,80.82416584,12.41620858,81.73480633,21.59311821,32.30382004,,,,,,,
AD,ND,0xefcb27,82.79449577,-2.619359059,78.91637851,0xd4aa00,71.72807924,2.00251253,79.47601408,0xf4c900,82.71092476,0.093396254,85.81892016,66.79015639,-0.270141584,-33.22603615,62.98171998,11.02732344,-61.84888519,57.33287638,0.51248079,-42.81274582,0,57.33287638,0.51248079,-42.81274582,85.29140289,11.25825297,-25.35965019,,,,,,,
AD,ND,0xefcb27,82.79449577,-2.619359059,78.91637851,0xd4aa00,71.72807924,2.00251253,79.47601408,0xf4c900,82.71092476,0.093396254,85.81892016,76.30446127,-19.06680412,33.02135083,72.65752401,-36.83719621,29.20786655,39.97486357,41.96993679,-15.51159962,0,39.97486357,41.96993679,-15.51159962,75.73661125,8.731410664,34.10154115,,,,,,,
AD,ND,0xefcb27,82.79449577,-2.619359059,78.91637851,0xd4aa00,71.72807924,2.00251253,79.47601408,0xf4c900,82.71092476,0.093396254,85.81892016,20.21295714,23.04427443,-9.661725231,11.41464541,21.35494971,-21.72818681,81.05885221,-3.639751556,106.4444696,1,81.05885221,-3.639751556,106.4444696,89.60802548,-5.302632986,76.41018337,,,,,,,
AD,ND,0xefcb27,82.79449577,-2.619359059,78.91637851,0xd4aa00,71.72807924,2.00251253,79.47601408,0xf4c900,82.71092476,0.093396254,85.81892016,61.94896387,61.64720144,-47.37677699,57.57860437,73.16355662,-73.1403373,62.74085984,-97.21730652,-39.73805545,1,62.74085984,-97.21730652,-39.73805545,96.57450719,-7.424243586,-5.90602208,,,,,,,
AD,ND,0xefcb27,82.79449577,-2.619359059,78.91637851,0xd4aa00,71.72807924,2.00251253,79.47601408,0xf4c900,82.71092476,0.093396254,85.81892016,90.52655898,14.12713682,-14.11098996,90.01002255,14.29996209,-17.22409905,46.74554714,36.58270809,-84.33871583,0,46.74554714,36.58270809,-84.33871583,80.92191387,27.65281728,-32.89325194,,,,,,,
AD,ND,0xefcb27,82.79449577,-2.619359059,78.91637851,0xd4aa00,71.72807924,2.00251253,79.47601408,0xf4c900,82.71092476,0.093396254,85.81892016,76.44026805,-9.410566701,0.021055824,73.08899435,-16.23535563,-17.51306502,39.60254773,23.34721028,-55.18286398,0,39.60254773,23.34721028,-55.18286398,75.73661125,12.48112118,-2.834983729,,,,,,,
AD,ND,0xefcb27,82.79449577,-2.619359059,78.91637851,0xd4aa00,71.72807924,2.00251253,79.47601408,0xf4c900,82.71092476,0.093396254,85.81892016,56.66389316,62.26424439,21.81627787,46.5451789,59.4250124,8.143604854,67.30702342,-70.06215331,63.89329993,0,67.30702342,-70.06215331,63.89329993,88.18953485,-18.95241125,31.67156368,,,,,,,
AD,ND,0xefcb27,82.79449577,-2.619359059,78.91637851,0xd4aa00,71.72807924,2.00251253,79.47601408,0xf4c900,82.71092476,0.093396254,85.81892016,52.73183341,13.26395234,-42.26049578,47.57873767,29.80761602,-69.18025395,70.04839858,-8.937846406,-4.251415363,0,70.04839858,-8.937846406,-4.251415363,87.20244731,-3.70223811,19.42876223,,,,,,,
AD,ND,0xefcb27,82.79449577,-2.619359059,78.91637851,0xd4aa00,71.72807924,2.00251253,79.47601408,0xf4c900,82.71092476,0.093396254,85.81892016,28.94381063,32.79753149,17.12632772,19.96362086,22.59588441,5.123150041,79.50205268,-8.643212027,92.18420398,1,79.50205268,-8.643212027,92.18420398,91.32922506,-9.966132759,86.74436361,,,,,,,
AD,ND,0xefcb27,82.79449577,-2.619359059,78.91637851,0xd4aa00,71.72807924,2.00251253,79.47601408,0xf4c900,82.71092476,0.093396254,85.81892016,72.60075164,-22.83733385,-35.52225382,71.51083175,0.291192641,-49.1192556,48.33644105,36.09213896,-71.53130499,0,48.33644105,36.09213896,-71.53130499,84.76123184,21.9105863,-26.27373821,,,,,,,
AD,ND,0xefcb27,82.79449577,-2.619359059,78.91637851,0xd4aa00,71.72807924,2.00251253,79.47601408,0xf4c900,82.71092476,0.093396254,85.81892016,85.44656568,-78.31275346,72.36579217,88.2781294,-87.06701818,76.24337288,27.4807504,126.1257752,-3.199665359,1,27.4807504,126.1257752,-3.199665359,79.12184014,12.5841707,53.5896037,,,,,,,
AD,ND,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,24.75062593,17.13185733,-37.15184394,19.51555628,27.53349945,-47.91996185,80.33940465,-3.302046459,79.98736589,0,80.33940465,-3.302046459,79.98736589,92.51745152,-8.986869241,73.16281435,,,,,,,
AD,ND,0xefcb27,82.79449577,-2.619359059,78.91637851,0xd4aa00,71.72807924,2.00251253,79.47601408,0xf4c900,82.71092476,0.093396254,85.81892016,66.59867971,61.96312144,-38.3355072,62.07899269,70.04164994,-65.38104709,57.57555673,-157.7983822,-47.54398356,1,57.57555673,-157.7983822,-47.54398356,89.80359635,4.928955225,-5.923095147,,,,,,,
AD,ND,0xefcb27,82.79449577,-2.619359059,78.91637851,0xd4aa00,71.72807924,2.00251253,79.47601408,0xf4c900,82.71092476,0.093396254,85.81892016,29.20987696,28.10528245,3.592893454,19.37059322,20.58855369,-14.05225864,79.44274072,-7.287878859,107.1145507,1,79.44274072,-7.287878859,107.1145507,91.4780681,-10.13746793,83.33772241,,,,,,,
AD,ND,0xefcb27,82.79449577,-2.619359059,78.91637851,0xd4aa00,71.72807924,2.00251253,79.47601408,0xf4c900,82.71092476,0.093396254,85.81892016,33.45092503,47.98979243,-33.71060945,25.25996233,45.22919226,-48.78030274,78.38745766,-16.95547634,60.0340657,0,78.38745766,-16.95547634,60.0340657,90.41358863,-15.59200581,71.96407292,,,,,,,
AD,ND,0xefcb27,82.79449577,-2.619359059,78.91637851,0xd4aa00,71.72807924,2.00251253,79.47601408,0xf4c900,82.71092476,0.093396254,85.81892016,23.31469148,56.66976184,-62.41740989,22.63635402,52.04278722,-71.02059892,80.5867408,-13.19524457,49.40744769,0,80.5867408,-13.19524457,49.40744769,93.51561071,-11.3394658,37.13413636,,,,,,,
