L,A,B,MLA,MA,MlaB,MX,My,MZ,r,g,b
20.36679763,21.94642684,-32.03526895,11.68881005,30.33770569,-44.72723538,0.0255,0.0136,0.1076,45,32,88
20.82171543,8.53161325,-13.16105751,11.41464541,6.127992326,-26.12412971,0.0146,0.0132,0.0538,45,39,61
20.82890499,0.053824553,4.510090795,14.70713469,-0.704249384,-8.551483638,0.01735,0.01855,0.03165,45,42,36
25.07864131,12.85633616,-27.73991259,16.96493465,18.94309364,-39.88594187,0.03175,0.02295,0.12315,45,47,93
25.23167911,-9.335151661,13.34577729,15.59185391,-12.16164463,-2.976501507,0.0145,0.0202,0.0258,45,55,32
29.83463421,-9.368743842,-0.288212598,21.39437322,-5.570767617,-12.92387455,0.02865,0.0335,0.0631,45,66,62
29.55413735,-19.13075805,28.49597933,21.59790919,-16.60121578,14.06409681,0.0234,0.03405,0.0178,45,68,16
34.10729249,3.904629257,-28.34948542,25.89205113,15.3753714,-43.17075944,0.0572,0.0471,0.20915,45,72,117
34.18123168,-13.82717144,-0.37516725,24.44951091,-8.477581107,-11.82326528,0.0347,0.0424,0.07385,45,78,72
52.46713591,12.31464361,-57.05665043,48.10214808,43.27250812,-89.41167991,0.24815,0.16875,1.0877,45,116,221
52.56750337,-43.26008847,32.56796976,46.71099404,-44.576779,26.02823969,0.08745,0.158,0.0753,45,135,58
57.13115011,-10.69301661,-33.36792426,52.18590834,7.773025583,-56.67817246,0.20875,0.2031,0.71995,45,138,190
66.57078237,-43.53785867,8.977993592,63.27257012,-43.00647346,-0.001242897,0.2026,0.31915,0.3475,45,176,137
71.26946872,-53.03953616,22.81501963,69.41251305,-55.44708769,18.82680408,0.2325,0.3992,0.28835,45,193,123
71.34933998,-63.31070136,51.99732208,70.54913415,-68.72860788,56.05953594,0.2143,0.41535,0.11005,45,196,63
8.675836995,30.91196335,-13.67531684,12.76611885,1.427574635,-3.392639144,0.015,0.01525,0.02025,46,0,36
9.564756385,33.0851734,-21.49968793,11.27548238,9.503177248,-15.07734225,0.0156,0.013,0.0326,46,0,48
18.7769541,52.42147378,-62.87325434,19.4949197,47.25030371,-66.27313381,0.06105,0.02865,0.2819,46,0,133
9.123766442,23.81349771,3.376360689,12.1559381,4.888280783,-6.541260643,0.0153,0.0143,0.02275,46,8,16
15.82261383,22.74682282,-23.08398823,13.01545843,9.917193911,-21.73679383,0.0187,0.01565,0.0503,46,21,64
16.37309995,8.339582575,4.101552035,9.83719811,4.574728739,-4.184348412,0.01185,0.01105,0.01575,46,29,28
20.28909408,26.8331787,-37.3465275,13.59107108,29.94241105,-44.22756686,0.0297,0.0166,0.1176,46,29,96
20.72254042,4.963500888,-4.908010908,13.76826735,-0.566387382,-11.53228663,0.01585,0.0169,0.0338,46,40,49
20.59784688,-5.199333108,28.87663831,12.73464605,0.296283352,-4.347379728,0.01455,0.0152,0.0213,46,43,0
37.62817009,60.13844579,-91.17928285,38.82929082,88.0832179,-105.46674,0.2596,0.1056,1.0888,46,47,240
29.5236926,8.789384276,-28.24811835,22.33778844,19.12030669,-41.12912309,0.04765,0.0361,0.1678,46,59,105
38.84602111,3.260644927,-32.6931418,31.11395797,18.04112284,-50.15109344,0.0822,0.067,0.30865,46,84,137
39.00703175,-9.998042529,-14.12855506,30.70013771,-2.924256003,-25.67892895,0.05935,0.06525,0.163,46,89,106
43.48672129,2.979976547,-37.34252802,36.47069261,21.17457677,-58.25013057,0.11505,0.09255,0.44765,46,96,158
43.32423228,-18.98333512,-5.243319928,36.22385741,-14.17566601,-13.12708507,0.07135,0.09125,0.14945,46,103,102
43.44131187,-28.54398179,13.97955899,35.86851674,-27.62663552,10.86356965,0.0572,0.0894,0.066,46,106,70
43.34017175,-33.45723346,27.79136358,35.42967577,-33.27213955,20.01309896,0.05085,0.08715,0.04405,46,107,46
52.5460648,-28.83370662,-0.327749238,46.24447628,-25.88879424,-8.874924908,0.1083,0.1545,0.2135,46,131,117
52.75855992,-33.77228479,9.019432504,46.92196617,-32.559922,3.888165551,0.10335,0.1596,0.15575,46,133,101
57.13368857,-43.04229413,22.81002156,51.96698443,-44.15935385,20.13627075,0.1171,0.20115,0.1244,46,148,87
57.35351431,-48.29339282,37.32208494,53.08057766,-52.69802883,38.13399004,0.1119,0.2112,0.07225,46,150,60
62.00740621,-53.39558503,42.31169943,58.64428529,-57.67779259,43.03522382,0.14,0.26645,0.08555,46,165,61
66.57877712,-58.22952253,47.09549035,64.4312483,-64.88369578,49.27326722,0.17015,0.33335,0.09725,46,180,62
75.9713818,-57.96167293,27.63172876,75.31425661,-62.38706491,25.41387003,0.27625,0.4878,0.3132,46,209,126
80.86440885,-63.13971608,32.64073867,81.08779117,-68.38783097,29.63502553,0.32625,0.5863,0.3558,46,226,129
85.40200349,-67.78566568,37.12811546,87.17801607,-74.34091082,36.07476796,0.38635,0.7037,0.3882,46,242,132
85.28172621,-72.80949799,51.77873041,87.58935973,-81.43076693,55.66129906,0.36995,0.71215,0.2529,46,243,100
8.608760835,30.36194497,-9.769598353,14.76221487,0.80560833,-0.383679925,0.01805,0.01865,0.02075,47,0,31
17.92960957,50.60671873,-59.41562361,19.43286552,41.83675167,-59.95743656,0.056,0.0285,0.2414,47,0,125
22.48582524,59.22926687,-73.7739708,23.9341744,59.09974296,-82.89238012,0.094,0.0408,0.47555,47,0,162
26.60946243,65.49911909,-84.34851876,29.09488456,72.4282217,-99.86516566,0.1444,0.05875,0.7626,47,4,193
8.882836387,22.5863668,13.84357834,10.44625042,4.18893402,-9.041455495,0.01255,0.01185,0.0222,47,8,0
18.82491906,43.7465108,-53.62505331,18.92841445,37.73040038,-54.54829397,0.05075,0.0273,0.20575,47,11,118
19.57226927,36.97932572,-47.40897482,17.08420101,36.18070308,-53.44211266,0.04345,0.0232,0.18355,47,20,110
20.01371345,31.86399643,-42.2664703,15.35549702,34.91595819,-50.3349191,0.0374,0.01975,0.15485,47,25,103
32.54282142,61.34703302,-86.95880999,32.35827335,86.41188864,-113.6025063,0.1949,0.07245,1.0402,47,31,216
20.47429368,13.50596815,-18.49111733,11.55240976,21.09814768,-32.0984854,0.0208,0.0134,0.06865,47,36,68
20.88182014,-0.134210601,8.921278191,13.32122866,5.395831059,-10.94097679,0.0174,0.01615,0.03165,47,42,30
25.09787043,17.16863402,-32.15137213,18.49662217,24.72090564,-42.13780143,0.03965,0.0263,0.1428,47,45,100
25.39994207,4.015553193,-13.53753547,16.82066614,12.31151131,-24.45774318,0.02765,0.02265,0.07245,47,51,72
25.26936145,-9.519568351,18.11363289,17.3201876,-3.87511974,-2.790196503,0.02075,0.0237,0.02975,47,55,25
42.55267332,54.78836233,-90.76718592,43.49981547,90.48927974,-97.41411125,0.31755,0.13495,1.0888,47,65,255
29.75322736,-13.96600461,13.41795263,21.8538095,-2.723554012,-8.034515312,0.0314,0.03475,0.0536,47,67,41
29.55291026,-19.59369107,37.39761541,21.72629329,-10.80518799,3.324665276,0.0266,0.0344,0.032,47,68,0
34.33136385,-23.85976398,28.32237669,25.5633553,-15.7861313,6.909118625,0.03315,0.046,0.03695,47,81,26
38.89683387,-28.77886289,28.03994177,30.05916923,-26.21802672,12.67739114,0.0389,0.0626,0.04045,47,94,36
43.54253432,-24.03315564,4.596291377,35.5963381,-19.82874301,-5.82626689,0.0632,0.088,0.1159,47,105,86
48.0221883,7.670478328,-47.19427637,42.27707427,32.336823,-73.93161654,0.1733,0.1268,0.72205,47,106,189
52.50628309,16.8269642,-61.66305646,49.05652317,50.01166471,-87.83358074,0.2743,0.1764,1.0888,47,114,230
52.5150012,-10.40725871,-28.71880069,47.02037416,8.077525361,-50.674981,0.1664,0.16035,0.5505,47,125,168
61.96006469,-6.236049745,-43.00673653,58.59756544,20.03061915,-71.38350786,0.303,0.26595,1.0888,47,150,223
60.72866649,-56.72491753,61.82660328,57.08029226,-55.47805903,45.27359952,0.1329,0.25005,0.0716,47,162,0
61.81363345,-48.00934816,27.38172167,57.86103103,-48.54932984,22.10341999,0.14935,0.25815,0.15865,47,163,90
66.70088291,-20.45530555,-28.44194673,63.2849875,-3.283294085,-53.75792696,0.2948,0.3193,0.94025,47,169,209
71.32656853,-29.70731712,-19.3260033,69.07239172,-16.77625507,-41.4557336,0.32575,0.39445,0.90625,47,186,205
85.44656568,-78.31275346,72.36579217,88.2781294,-87.06701818,76.24337288,0.3619,0.72645,0.1511,47,245,47
90.10807898,-44.16081492,-14.64696205,92.59912827,-32.38061987,-12.76012367,0.62895,0.82055,1.0888,47,250,253
9.574885848,32.40451623,-16.89718384,15.08862878,9.673008075,-18.5878471,0.02255,0.01925,0.0512,48,0,42
15.43522848,28.50140686,-28.54993514,13.97236566,21.56332181,-30.01595855,0.02605,0.01725,0.0742,48,16,71
16.13733344,17.92479776,-13.31116856,10.81309674,21.30822,-23.32671272,0.0195,0.01235,0.0458,48,24,51
16.14008319,13.69313194,-4.484166036,11.37998716,15.50724008,-17.71973402,0.0181,0.01315,0.03725,48,26,39
16.1208036,8.801079659,9.874613386,12.41605387,8.407869681,-10.28545477,0.01705,0.0147,0.02835,48,28,20
20.68788956,4.197897039,0.048959754,14.40060017,10.26340708,-15.53524339,0.02145,0.018,0.0427,48,40,42
20.83193856,-0.778054816,13.86150958,15.4346779,3.348275843,-7.651265234,0.02035,0.0199,0.0322,48,42,23
25.23830257,-0.212445758,-4.376993233,17.98630775,5.220261809,-14.58848316,0.02655,0.02515,0.05335,48,52,58
25.14142331,-4.036043692,4.366897816,18.71386103,1.12584177,-11.36083507,0.02605,0.0268,0.04915,48,53,45
29.47049121,13.06281599,-32.64054334,21.89008533,26.07107064,-48.0491967,0.05165,0.03485,0.19835,48,57,112
29.84625572,-0.405693956,-13.87034874,22.84435993,8.919207294,-25.39316174,0.0417,0.03755,0.10725,48,63,83
34.05202705,8.340162726,-32.6201863,26.44794624,24.14880509,-49.86016811,0.06755,0.049,0.25355,48,70,124
34.16962681,-4.706228937,-14.18026705,26.03976763,4.951745543,-27.49314423,0.04905,0.0476,0.136,48,75,94
34.116762,-18.49987712,13.52930904,25.57840904,-9.833166633,-2.043310152,0.03695,0.04605,0.05455,48,79,50
38.70022308,-23.23133314,13.5395115,30.26670075,-17.27521418,0.987633792,0.04595,0.06345,0.06655,48,92,60
43.28998909,-9.930014586,-18.79016902,36.36654625,2.52155712,-33.75400882,0.0904,0.092,0.25975,48,100,125
42.08527871,-35.25083946,43.04843792,34.5898571,-28.30335221,17.87078661,0.05195,0.08295,0.0454,48,104,11
52.54762689,21.20528015,-66.2322756,49.61113013,56.41942749,-86.87736185,0.2968,0.18095,1.0888,48,112,239
48.09139686,-10.62797735,-23.39215714,41.41410136,4.543324889,-41.99558534,0.1217,0.12125,0.3814,48,113,146
57.45706688,-29.36648516,-4.77938659,52.17471565,-22.84027975,-16.73360402,0.15135,0.203,0.3295,48,145,138
66.69128739,-53.25532664,32.66057373,64.24179843,-56.25319226,29.73134974,0.1847,0.331,0.1744,48,179,92
71.49780003,-43.89987856,4.554307514,69.46240771,-41.02506876,-5.984819041,0.2667,0.3999,0.49065,48,191,159
71.38659404,-48.45173484,13.70614722,69.48733321,-48.54054484,5.445842706,0.249,0.40025,0.38925,48,192,141
80.76585757,-68.02824192,47.26878198,81.63393349,-74.79481552,48.15279139,0.31505,0.59625,0.23625,48,227,98
8.793221575,30.04923427,-4.534281584,16.15519816,-2.779222023,-2.520119644,0.01905,0.0213,0.0265,49,0,25
13.89739389,36.5808795,-35.14575436,16.77229368,15.69817939,-27.00128282,0.0294,0.02255,0.07925,49,8,77
22.41211384,55.34594398,-69.2622188,24.52885499,53.33549645,-75.61977912,0.09015,0.04265,0.4192,49,9,154
27.86984116,56.89714819,-77.26370635,28.39320785,68.20570901,-94.00828156,0.13295,0.05605,0.67515,49,22,184
16.09224958,13.12670755,-0.785971679,12.51238022,6.700474395,-10.97810727,0.01655,0.01485,0.0296,49,26,34
15.93110214,7.351592701,21.81167751,11.06403603,7.780966786,-11.37079969,0.01465,0.0127,0.0266,49,28,4
20.67563893,9.226693498,-9.170836909,15.53963587,7.72901201,-14.43558628,0.02255,0.0201,0.04435,49,38,55
24.90341202,22.10612049,-36.85353614,18.94972526,29.0946437,-46.83197629,0.04415,0.02735,0.16715,49,42,107
37.84594862,55.09990345,-86.1125421,38.07474387,82.62690962,-106.767683,0.23925,0.1013,1.0888,49,52,231
25.3137817,-9.666719177,23.92720988,19.18244821,-5.982834285,-0.640512274,0.0235,0.0279,0.03135,49,55,16
29.91274633,-9.541849942,4.461601492,21.56106654,-9.808184731,-5.596447438,0.02675,0.03395,0.0474,49,66,55
34.34057056,-24.1622274,34.06175869,26.59183868,-19.89136831,13.12798984,0.03335,0.0495,0.02985,49,81,15
38.82616216,7.910967974,-37.33673116,32.19082647,24.73418633,-56.23325565,0.0955,0.0717,0.36805,49,82,145
35.6317669,-26.97446859,40.59065384,27.88581246,-21.16543348,16.07454414,0.03605,0.05415,0.0288,49,85,5
38.91169358,-14.45092413,-4.566133129,31.49758221,-11.91926721,-11.49592856,0.0545,0.06865,0.11085,49,90,90
43.50664425,7.851511865,-42.33174235,37.48106099,27.33080049,-64.11344019,0.13035,0.098,0.5199,49,94,167
48.03390203,12.2778049,-52.00979563,42.95847358,38.02408525,-79.68043972,0.1896,0.1313,0.8115,49,104,198
42.74902922,-36.30599389,47.18398067,35.3607351,-30.17614053,22.51264951,0.05315,0.0868,0.0392,49,106,2
52.36789031,26.16801563,-71.12529814,50.27518285,61.55804437,-85.73244336,0.3183,0.1865,1.0888,49,109,248
48.16913631,-19.3621411,-9.645318618,41.57150886,-9.305327941,-24.50074209,0.1036,0.12225,0.258,49,116,122
48.15450525,-33.44977613,18.6411529,41.5479526,-33.25415584,12.68327889,0.07535,0.1221,0.0882,49,120,73
48.06333134,-38.28223966,32.9767667,41.56365892,-39.43294904,25.69812221,0.0691,0.1222,0.05415,49,121,47
61.96189735,-20.19631675,-23.77498695,57.76553537,-5.986099349,-44.16671104,0.23085,0.25715,0.6847,49,155,186
61.98156252,-29.20106912,-9.954157847,57.09977125,-21.29531399,-24.9943036,0.1928,0.25025,0.46885,49,158,160
66.69706606,-29.52828765,-14.48143266,63.24772368,-19.3071661,-31.85174103,0.2545,0.31885,0.65095,49,172,182
71.18682572,-57.90919091,37.36514341,69.69330191,-61.62260396,35.72963957,0.2216,0.40315,0.1913,49,194,94
75.89196498,-62.7039781,41.77703501,75.45132789,-68.21575473,41.46357766,0.26335,0.49,0.2136,49,210,97
85.49497648,-44.08039741,-9.973790288,86.18116005,-34.96390134,-23.82558612,0.50685,0.6835,1.0888,49,235,229
8.670096353,29.3186701,2.852631938,16.57736092,2.508846557,-4.138351115,0.0222,0.02215,0.02985,50,0,16
9.658224479,31.87492956,-12.06567472,12.35147171,5.54049037,-6.485189515,0.01585,0.0146,0.0231,50,0,36
13.75049962,41.38856696,-40.10680479,15.35549702,23.39060386,-34.69190327,0.0303,0.01975,0.09515,50,0,84
15.78826182,23.16545417,-18.86261659,14.5685627,11.80840317,-17.17927732,0.0225,0.0183,0.04645,50,20,58
23.7109305,47.14066017,-62.42757647,22.21348719,51.59377405,-73.17641541,0.07695,0.03575,0.366,50,21,146
15.85813095,18.01874324,-9.33277836,12.79752294,7.653183323,-16.94629928,0.0174,0.0153,0.0402,50,23,45
24.00522601,41.6874942,-57.21041914,20.9424332,46.74907507,-69.01559925,0.06645,0.0323,0.3181,50,27,138
16.04301128,7.652672742,23.61496145,12.79752294,9.642621957,-10.3847264,0.0182,0.0153,0.02945,50,28,0
24.321772,36.30835417,-51.90212743,18.64897516,48.01258867,-65.95865949,0.05845,0.02665,0.2703,50,32,130
20.64316194,18.04342352,-22.94146109,11.75650912,27.55895914,-35.17230681,0.02425,0.0137,0.0779,50,34,75
24.65930363,31.56597921,-47.11246578,16.33036612,48.61920649,-64.5158235,0.0505,0.02165,0.2367,50,36,123
32.94800794,55.73189779,-81.44600416,30.14484952,83.94755334,-109.1447852,0.17205,0.06295,0.91455,50,38,207
24.78056252,27.00573045,-42.01382337,18.82146823,36.94648673,-55.86498944,0.04975,0.02705,0.2119,50,39,115
20.54969968,-0.279122268,20.43492462,11.34524095,1.863055343,-9.085319854,0.01305,0.0131,0.0242,50,41,13
25.3756778,8.580258081,-18.17074399,16.35523565,16.87050574,-29.59228225,0.02905,0.0217,0.0847,50,49,79
25.16313635,-4.370925519,8.548339789,15.30248678,1.014982593,-1.833211374,0.0191,0.01965,0.02365,50,53,39
25.23065781,-10.6371878,33.77555184,16.723778,-1.75482334,1.699951085,0.02055,0.02245,0.0223,50,55,0
29.53505259,17.63902758,-37.40709545,20.69294422,33.52556244,-54.68057829,0.05355,0.03165,0.2233,50,55,120
29.77229085,-4.367708071,-4.917750777,19.8627689,2.109774742,-17.16661638,0.02925,0.02955,0.0671,50,64,69
29.83684194,-13.89029966,18.10127543,19.22443207,-8.900942882,5.324823576,0.0222,0.028,0.02315,50,67,34
34.0416529,12.86977656,-37.37681045,26.27397729,28.21788751,-54.20716225,0.07085,0.0484,0.2794,50,68,132
42.74061458,49.98335938,-85.83318876,41.77486054,85.81598842,-100.3881715,0.28545,0.12355,1.0888,50,69,246
34.38297103,-9.659688045,-4.466031072,24.84316654,-0.546239769,-22.10456525,0.0411,0.04365,0.1078,50,77,79
34.28020557,-13.85902783,4.250021079,24.73370883,-10.74482241,-4.058612169,0.03405,0.0433,0.0558,50,78,65
33.94793631,-24.35386904,40.85443596,24.32190908,-20.95401993,16.48756029,0.02715,0.042,0.0203,50,80,0
38.86320445,-5.573043091,-18.52297267,30.73589587,4.69074892,-31.6817553,0.0666,0.0654,0.19255,50,87,113
38.84260379,-18.62195544,4.534924696,30.30313124,-13.5514166,-6.07843367,0.04895,0.0636,0.0863,50,91,75
38.60691677,-28.33633675,32.63478672,29.73810292,-25.65007805,20.39276977,0.03835,0.0613,0.0272,50,93,27
43.39865629,-33.42585382,32.80593742,34.97320463,-28.56572748,24.81173304,0.0531,0.08485,0.03415,50,107,37
52.53341307,-19.5126893,-14.35383839,45.51755626,-8.435129049,-29.34962456,0.12865,0.14915,0.33795,50,128,142
52.61938893,-43.24774054,37.3061997,46.19071294,-46.0963153,30.52983201,0.08315,0.1541,0.0614,50,135,49
57.44917904,-20.11361018,-18.94518902,51.79761671,-8.237200249,-37.02250477,0.17415,0.19965,0.49625,50,142,164
57.36164901,-33.85165784,4.44349223,51.27862066,-30.86199717,-6.365462597,0.1323,0.1951,0.24935,50,146,121
57.27341069,-38.26673173,13.69957483,51.35325355,-37.64378994,5.863609882,0.12265,0.19575,0.18245,50,147,104
76.06523257,-43.66601268,-0.572007465,74.33664786,-39.00215289,-14.52135498,0.32705,0.4723,0.6719,50,205,182
80.80821208,-43.99602772,-5.131687316,80.17959437,-37.58247887,-22.43676878,0.40735,0.57,0.90815,50,220,205
80.66616789,-73.11813916,67.11187654,81.60936531,-81.37070885,69.87207267,0.29715,0.5958,0.12975,50,228,49
8.440290792,28.27394113,13.3360161,12.98452508,3.346876362,-3.958688212,0.01605,0.0156,0.02135,51,0,0
16.1962888,12.99917735,3.955990987,9.953583456,8.318569984,-6.945621358,0.0132,0.0112,0.0188,51,26,28
28.2798868,51.66109194,-72.1057853,25.63851524,68.40129771,-91.06971193,0.1158,0.04625,0.5879,51,29,176
20.37979775,22.52548527,-28.02512186,10.77686278,33.08517467,-41.6115762,0.0249,0.0123,0.09205,51,31,82
20.84900234,4.378885384,4.63439941,11.82387956,2.783255954,-7.948538266,0.01405,0.0138,0.0238,51,40,36
20.49257204,-0.999392443,28.92313426,11.82387956,11.84992202,-6.460358861,0.0174,0.0138,0.02195,51,41,0
29.51342177,21.59228568,-41.65871222,22.15996683,35.9814617,-57.62417537,0.06125,0.0356,0.25585,51,53,127
29.75296827,4.056874672,-18.45580107,20.51821327,10.20221457,-30.48200624,0.0358,0.0312,0.11105,51,61,90
34.16504007,-18.63417022,18.02374976,24.11281684,-17.46945739,8.056284347,0.02855,0.04135,0.03105,51,79,43
38.80099767,12.35121186,-41.94988701,31.5666697,31.13768947,-63.00389144,0.10015,0.06895,0.41505,51,80,153
47.55859739,40.55239145,-80.99837813,45.83215958,79.7061402,-93.39282832,0.31555,0.15145,1.0888,51,88,252
43.19086678,12.83419585,-47.26268442,37.1976033,35.95401746,-71.86191706,0.1419,0.09645,0.59575,51,91,175
47.75628269,17.15295858,-56.71934132,42.61975408,46.03885435,-86.90443911,0.20265,0.12905,0.90395,51,101,206
43.52041786,-28.46409056,18.26455298,35.17267137,-27.76016877,8.394867304,0.0545,0.08585,0.06925,51,106,63
48.03988691,-24.08826098,-0.031739849,40.97671933,-19.64517919,-9.470179396,0.0877,0.1185,0.17005,51,117,105
47.93978245,-28.53369269,9.10951535,40.94464687,-26.87226816,0.589193749,0.0794,0.1183,0.1265,51,118,89
52.727082,-38.3284233,23.04300018,46.67790116,-38.19793734,16.49545066,0.0949,0.15775,0.1045,51,134,76
57.39968629,-6.374145124,-37.69112134,52.83438677,12.33587114,-62.23492576,0.2244,0.20895,0.8059,51,137,199
57.37780181,-48.53141014,42.74561733,52.70787291,-52.11784356,37.10103618,0.1105,0.2078,0.0733,51,150,49
71.35417239,-15.5770833,-38.40823011,69.8383053,6.760536689,-52.0029219,0.4066,0.4052,1.0888,51,181,243
76.1184823,-53.15135302,18.27383538,75.13607285,-54.61449838,9.755239464,0.29415,0.48495,0.43565,51,208,145
9.865388214,31.63950063,-7.728426227,13.41172685,-1.355218482,-8.253459286,0.015,0.0163,0.0279,52,0,31
15.35273659,28.42873385,-23.77756465,14.92628312,9.839847185,-20.04683922,0.0223,0.01895,0.05375,52,15,64
15.8577686,13.15980751,8.868717641,11.92432765,8.97363175,-12.22809084,0.01645,0.01395,0.02995,52,25,21
28.57938508,45.98754171,-66.52320922,25.27523814,60.39805678,-84.95222882,0.1029,0.04505,0.51785,52,35,167
20.70583755,13.44587097,-13.27307855,14.67952034,11.64847432,-24.66440617,0.02265,0.0185,0.0635,52,36,61
20.78527248,9.040875479,-4.741176213,15.79901952,-1.7209557,-10.24563866,0.01885,0.0206,0.0375,52,38,49
20.80394693,3.791477519,8.910563241,15.24929639,0.288582013,-2.470132978,0.0187,0.01955,0.02435,52,40,30
33.13111206,50.65020078,-76.25751369,31.84103291,71.21771705,-99.43127041,0.16235,0.07015,0.81935,52,43,198
25.02419952,13.48760832,-23.27344401,17.80516476,14.55700191,-32.14648678,0.0313,0.02475,0.10065,52,46,86
