BinNo,Dsno,Distance
7542,23462,2.001150679
7543,23375,2.862242112
7544,21490,2.453779937
7545,27326,2.063213818
7546,21451,2.991972804
7547,21451,2.744909784
7548,25259,1.449866782
7549,25130,1.451966198
7550,25005,2.544996509
7551,26928,1.312412766
7552,26800,1.943055922
7553,26761,1.711752214
7554,28473,1.825203489
7555,32114,2.415765638
7556,32074,3.270258741
7557,33952,2.146413205
7558,33911,1.99939202
7559,33787,0.953891366
7560,35796,2.933739167
7561,35583,2.415633617
7562,35545,3.36627697
7563,22011,2.969904597
7564,18066,2.400687176
7565,18028,1.956006624
7566,18027,3.206994661
7567,17986,1.901852387
7568,18024,3.53532941
7569,19785,2.598664371
7570,17940,2.88269349
7571,21750,2.501233899
7572,19697,2.289489752
7573,19776,2.824717413
7574,19737,2.214640684
7575,23504,2.195296949
7576,21454,2.532850515
7577,25391,2.812176203
7578,25347,2.996985346
7579,25090,2.772596091
7580,23162,3.451330626
7581,26887,2.914945245
7582,26763,2.236802531
7583,28684,2.303368655
7584,28512,3.038719098
7585,32241,3.368622494
7586,31990,3.245329876
7587,35886,3.391550181
7588,35624,1.31422038
7589,18109,1.476441311
7590,18150,2.752522718
7591,20166,1.968435834
7592,18113,1.965200113
7593,18032,3.400276862
7594,18076,3.382957625
7595,20081,1.920844964
7596,20038,1.363478734
7597,19996,2.485457024
7598,19909,3.429269528
7599,22012,3.06504685
7600,17987,3.530895789
7601,17943,3.053559512
7602,21837,2.569163058
7603,21708,2.596006819
7604,19739,2.274871336
7605,23724,3.165187016
7606,23592,1.956473179
7607,23463,2.539970203
7608,21531,3.136390664
7609,21491,2.686316822
7610,23255,2.477595914
7611,25218,2.459618798
7612,25131,2.770426496
7613,23208,3.517526646
7614,25011,2.66164006
7615,27015,3.539113135
7616,26802,0.784355435
7617,26764,2.594865595
7618,28598,1.057299276
7619,28474,1.838512651
7620,32200,3.787887287
7621,32076,3.649958661
7622,34039,2.235538323
7623,33827,1.381059694
7624,33789,2.300783566
7625,35710,1.983734714
7626,35539,2.649169694
7627,35546,2.58708855
7628,22011,1.973907349
7629,18068,2.414150027
7630,20123,2.21006182
7631,18075,2.713872635
7632,18031,2.459549389
7633,18025,2.222727554
7634,21923,2.308353454
7635,21880,1.737819675
7636,19777,3.045793861
7637,19739,3.048437387
7638,23635,2.20267009
7639,21492,1.889418259
7640,23255,3.008401544
7641,25092,3.194582886
7642,25009,2.695434825
7643,28993,2.749528298
7644,27058,2.961581803
7645,28726,2.925812957
7646,28513,2.795461521
7647,28475,1.08255165
7648,32328,2.999809616
7649,32115,2.304278552
7650,32077,3.625564278
7651,34129,2.473673234
7652,33953,2.309751301
7653,33912,2.585797978
7654,33789,2.136139962
7655,35546,2.507602368
7656,18110,2.487218979
7657,18151,2.748875127
7658,18070,1.332951814
7659,20039,2.537104811
7660,19911,2.724454963
7661,18026,1.975826228
7662,21751,1.925396947
7663,21709,3.301446194
7664,19779,1.926055525
7665,19741,1.175922472
7666,23506,2.019735161
7667,21533,3.254445737
7668,21455,3.868733957
7669,21494,2.823400361
7670,25260,2.520403658
7671,25133,3.267671602
7672,25048,2.187112662
7673,25011,2.70001414
7674,26929,0.656906923
7675,26843,1.547558785
7676,26803,2.662598478
7677,26765,2.289205348
7678,26722,2.859447717
7679,30705,1.673971572
7680,30615,3.366668784
7681,28640,2.012879525
7682,28599,3.020617001
7683,28476,1.889646029
7684,32462,1.673790579
7685,32372,2.453321307
7686,32242,2.871367648
7687,32156,2.540141078
7688,30233,3.341854485
7689,34219,2.152799053
7690,33828,1.686096702
7691,33746,2.359188438
7692,35752,1.403581872
7693,35625,1.967041763
7694,35541,1.811236112
7695,35547,0.596131345
7696,18066,2.596790744
7697,22057,2.502346602
7698,18071,2.254210547
7699,19952,2.349607355
7700,19911,3.361822098
7701,18027,3.085052138
7702,19742,0.94018879
7703,19698,2.533755944
7704,19741,2.781478487
7705,23464,3.254187425
7706,27281,2.968573359
7707,25391,3.008310573
7708,25303,1.586143229
7709,25174,2.808188885
7710,25010,1.822830479
7711,26765,1.824773683
7712,28515,2.144096111
7713,30271,3.228673785
7714,33790,2.685220151
7715,35666,2.492163796
7716,19952,3.842632844
7717,22011,2.300914174
7718,20167,3.418448065
7719,18071,2.292778267
7720,20124,3.208558434
7721,20081,3.021672959
7722,23903,2.782112656
7723,18028,2.641705466
7724,18027,2.690108993
7725,21793,1.801768461
7726,21752,2.379709636
7727,21665,3.349680085
7728,19779,2.14684736
7729,25614,2.707814458
7730,21542,1.94193084
7731,23548,2.193672771
7732,21533,2.455427914
7733,21495,2.682076531
7734,25089,3.146242745
7735,25049,2.823458394
7736,26972,2.618528631
7737,26844,1.10418776
7738,26804,2.48713012
7739,26721,2.79339266
7740,26721,2.76112039
7741,28477,1.510038082
7742,30233,2.171634979
7743,34040,2.304534204
7744,33869,1.727757373
7745,33830,2.729584784
7746,33835,3.772176674
7747,35841,2.283178897
7748,35542,1.456939023
7749,18067,2.229256822
7750,18074,0.663326422
7751,18073,1.360651233
7752,19995,1.602305948
7753,19953,2.093677942
7754,18067,3.241943774
7755,21967,2.537572423
7756,19831,2.880697359
7757,17986,2.711717553
7758,21924,2.28856658
7759,21836,2.360125784
7760,19781,2.293723794
7761,23679,2.11403458
7762,23636,1.932601044
7763,23507,2.755642011
7764,23420,2.180125992
7765,21535,2.104928489
7766,21497,2.43250703
7767,21496,2.861347933
7768,25217,3.124510622
7769,25175,1.705360575
7770,23205,3.203194864
7771,29038,1.524476526
7772,28948,3.243035643
7773,27059,1.81558363
7774,26930,1.182259508
7775,26806,2.501853967
7776,28728,1.983816927
7777,28556,2.970936388
7778,28516,1.910723324
7779,28478,2.678549859
7780,28478,2.110492993
7781,30439,3.287392228
7782,32157,2.531393239
7783,30273,3.293046828
7784,30234,2.798729699
7785,33955,1.874933232
7786,35931,2.143056425
7787,35626,2.590431728
7788,18068,1.928411183
7789,20167,2.98436437
7790,18074,1.608389786
7791,18069,2.482819267
7792,19833,2.98746712
7793,19832,2.656306959
7794,21795,2.543993656
7795,19821,2.976224098
7796,19782,1.585119148
7797,21454,2.444011964
7798,23290,2.854608035
7799,23207,2.911157215
7800,26845,2.652602417
7801,28770,2.581531993
7802,28641,2.126803122
7803,28517,1.438339038
7804,32371,2.995929683
7805,30398,2.998190996
7806,34128,2.340622803
7807,33831,2.51892797
7808,35753,2.046956256
7809,35667,2.754936152
7810,35544,2.663397555
7811,18069,2.127634528
7812,18077,2.04459319
7813,18077,1.718625796
7814,18076,0.878247579
7815,20038,2.092395116
7816,18032,2.886166849
7817,19996,1.004905537
7818,19954,2.41807327
7819,18070,2.665047745
7820,19908,3.062021923
7821,19822,2.781009295
7822,19783,1.927938099
7823,23549,1.556566248
7824,21576,2.139537852
7825,21536,1.793656192
7826,27371,2.46867111
7827,23299,2.69634323
7828,23300,2.128913332
7829,25347,2.73782247
7830,25304,1.139843068
7831,23252,2.920156274
7832,26973,2.509574809
7833,26931,1.374519391
7834,26807,1.517488053
7835,30795,1.310155304
7836,30705,2.072935221
7837,28557,2.416873133
7838,30323,3.008729342
7839,32462,3.246827424
7840,30313,3.164582871
7841,30274,2.237397631
7842,34174,2.69797305
7843,33915,1.78120668
7844,35628,1.282772693
7845,18071,3.011712932
7846,20123,3.547378987
7847,22011,2.229979036
7848,22056,2.412882025
7849,20080,3.379631391
7850,19955,2.722886224
7851,22012,3.469365954
7852,18070,1.764036817
7853,21882,2.545406655
7854,19787,2.556939852
7855,19785,2.756689588
7856,23637,1.47060291
7857,23508,2.987033247
7858,21537,2.313497379
7859,25436,2.83231651
7860,25263,2.88539674
7861,25176,2.654340651
7862,23291,2.39315363
7863,23254,3.636982408
7864,26847,1.93839258
7865,26808,1.445016843
7866,28729,1.466518124
7867,28643,0.532322013
7868,28519,1.990612446
7869,30440,2.66970623
7870,30276,3.377355105
7871,34042,2.647412482
7872,33956,1.633856825
7873,33832,2.270011983
7874,35841,3.232788565
7875,35590,2.072694812
7876,18072,2.027214741
7877,20039,1.339392532
7878,19997,1.664097296
7879,18072,3.310022282
7880,21968,2.840435024
7881,21925,2.074011063
7882,21796,2.192247639
7883,21754,2.996738549
7884,19824,2.691145822
7885,23769,3.204033752
7886,19786,1.437887987
7887,19786,1.836096945
7888,23680,2.349452621
7889,21577,2.464050677
7890,21538,2.194660669
7891,25056,2.093338619
7892,25056,2.228552809
7893,27060,2.683432771
7894,26809,3.098332034
7895,28559,2.788085534
7896,28520,2.088254685
7897,30355,3.4678951
7898,33872,2.383568335
7899,33834,2.829767324
7900,35669,1.025996951
7901,35591,1.59309332
7902,18073,2.997815529
7903,21968,2.668260173
7904,19957,2.67424497
7905,18028,3.46291402
7906,19825,1.714693474
7907,21588,3.164148209
7908,21589,2.429645614
7909,23551,2.232864799
7910,23509,2.719622073
7911,25305,1.567763533
7912,23332,2.897532045
7913,23293,3.16435358
7914,25055,1.898309074
7915,29038,2.839066133
7916,27103,3.472378197
7917,26974,3.040775117
7918,26932,2.453771611
7919,26848,1.731411026
7920,26810,1.900466334
7921,28771,3.006351298
7922,32372,2.828750872
7923,30315,2.521200294
7924,30276,2.73682078
7925,32080,2.682511937
7926,34084,2.711088181
7927,35930,3.305352162
7928,35754,2.322521154
7929,35629,3.009796797
7930,18073,1.956548046
7931,20082,2.039616848
7932,19998,1.569544771
7933,18112,2.350610541
7934,18075,2.296232355
7935,18074,2.961334239
7936,21883,2.862411734
7937,19832,1.986642482
7938,19910,2.601404628
7939,21498,3.124971544
7940,21578,3.472121818
7941,21539,1.566386534
7942,25393,2.261686175
7943,25264,2.675041689
7944,23293,2.790121127
7945,26812,1.989145331
7946,30750,3.107521634
7947,30704,3.145496486
7948,28730,1.495679401
7949,28644,0.771411969
7950,28559,3.446632891
7951,28521,2.21972826
7952,30356,3.130957674
7953,30278,1.916742168
7954,34173,1.60171127
7955,34043,2.371890674
7956,33957,1.99909585
7957,33918,3.1195662
7958,33879,3.166375889
7959,35592,1.794351764
7960,18076,2.261860857
7961,18074,3.289863763
7962,20125,2.487018368
7963,22013,3.089446698
7964,20040,0.710708818
7965,23902,3.910596344
7966,18113,2.54553386
7967,19877,2.552399964
7968,19877,2.575422685
7969,21926,2.033224722
7970,21797,2.403816409
7971,25659,2.514316845
7972,19870,2.254604084
7973,23593,2.493631008
7974,21542,1.650724402
7975,21541,1.952231163
7976,25526,3.415699892
7977,25436,2.815664621
7978,23333,3.151074664
7979,23295,2.235209281
7980,27061,2.072796517
7981,26934,2.163039768
7982,26849,2.072790861
7983,26811,2.683244611
7984,26812,2.008075246
7985,28567,1.377974974
7986,32507,1.936580484
7987,32416,3.219067788
7988,30441,3.30668037
7989,30316,1.89663576
7990,30278,2.434659989
7991,34264,2.331688253
7992,33879,1.935977094
7993,33836,0.870669622
7994,35670,2.508788871
7995,35631,2.62674364
7996,35591,2.94684486
7997,18077,1.701009941
7998,18077,1.990008655
7999,18076,1.806603217
8000,22056,3.145717604
8001,20083,2.07957544
8002,19999,3.029427956
8003,22012,2.270894426
8004,19875,1.848949472
8005,21969,2.431978659
8006,19911,2.265563465
8007,19827,1.741699377
8008,23724,2.53048466
8009,23681,2.362684087
8010,23551,2.260375107
8011,21665,2.864535843
8012,21580,3.390870201
8013,21543,2.241940234
8014,25306,2.753372415
8015,25265,3.338990896
8016,27104,1.429289776
8017,26975,1.543495158
8018,26850,2.50744101
8019,28772,2.430883135
8020,28645,1.602634846
8021,28561,2.048215468
8022,28523,2.249924012
8023,28523,1.521318638
8024,30279,1.632819506
8025,33959,2.602687255
8026,33919,3.08025411
8027,33880,2.666645057
8028,35797,2.73395621
8029,35756,1.409445927
8030,23903,3.322828384
8031,21969,2.751718732
8032,20041,2.126593334
8033,19960,3.121378242
8034,21839,2.657340558
8035,21798,3.081396203
8036,19912,2.890077079
8037,19829,2.149820817
8038,19828,2.085093008
8039,21581,1.54808462
8040,23345,2.907890499
8041,23345,3.15186244
8042,23335,2.179059061
8043,23296,2.693969267
8044,29083,3.194203856
8045,27192,4.053964695
8046,26890,2.746106181
8047,28731,3.440708744
8048,30529,2.606904833
8049,30357,2.79500507
8050,30317,2.707616213
8051,30279,2.287384076
8052,34085,2.259965473
8053,33999,3.599851898
8054,35632,1.533954793
8055,21926,3.037350533
8056,21969,1.74527386
8057,18076,2.907368077
8058,20001,2.577621976
8059,19917,3.984596729
8060,19916,3.39411489
8061,21882,1.832110391
8062,19830,1.729665669
8063,23594,2.721611779
8064,23553,2.844192782
8065,21666,3.062461988
8066,21582,2.338344735
8067,25349,1.898230999
8068,23376,2.991903943
8069,23299,2.747469611
8070,23298,1.995867152
8071,27018,3.069296882
8072,26976,1.848891323
8073,26852,2.664062289
8074,28860,2.303300909
8075,28607,1.468118747
8076,30443,1.626056284
8077,30319,1.368785591
8078,33921,3.428498723
8079,35885,2.240300376
8080,35672,1.624152298
8081,20040,1.801053584
8082,19998,2.079072005
8083,23902,3.712423018
8084,19957,2.598424268
8085,19919,2.457135758
8086,22013,3.680597048
8087,21925,2.334939377
8088,21841,1.95085511
8089,21799,3.093639387
8090,19835,2.141667434
8091,19869,1.984299224
8092,19790,2.455193295
8093,19833,2.456291129
8094,23682,2.48989651
8095,21622,2.787744104
8096,21584,2.519532552
8097,27416,2.649511057
8098,25481,2.722080946
8099,25437,2.98659636
8100,25308,2.469579551
8101,23336,2.269799454
8102,25101,2.931821236
8103,26892,3.155820553
8104,26854,3.101498973
8105,30840,2.803405338
8106,30749,3.083732618
8107,28647,1.727884968
8108,28564,1.459934348
8109,32416,2.737688939
8110,30359,2.341823113
8111,34173,1.772710298
8112,33960,2.143119458
8113,35975,2.373532421
8114,35798,1.351411559
8115,35758,3.104008053
8116,35634,0.875506793
8117,21968,3.199914167
8118,19919,2.347888899
8119,19870,2.196170919
8120,23769,2.809866476
8121,21633,3.455717835
8122,23725,2.169320965
8123,21584,1.768355923
8124,23337,3.136713407
8125,25101,2.101768717
8126,27105,1.719728304
8127,26854,2.995665608
8128,28774,1.66187961
8129,28688,1.649360008
8130,28565,3.075552001
8131,28523,2.126207786
8132,32507,3.557060498
8133,30485,2.346625801
8134,30320,2.0051717
8135,34218,2.47244266
8136,34086,2.847211959
8137,34001,2.360377436
8138,33922,3.230529368
8139,35673,1.702147738
8140,35635,1.496689919
8141,21928,3.443433448
8142,21926,2.25991769
8143,20041,2.597673737
8144,19999,1.21355854
8145,19958,2.012674722
8146,19922,2.884005512
8147,19921,3.065523227
8148,19921,3.26512058
8149,21884,2.425532491
8150,21755,2.352623339
8151,19871,1.743885289
8152,23596,1.765310814
8153,23554,2.632624292
8154,21624,3.135615277
8155,21586,1.474831887
8156,25350,2.472161088
8157,25264,1.859113048
8158,25222,2.630791101
8159,23339,3.684998877
8160,25101,2.800298416
8161,27148,2.149332561
8162,27019,2.177977302
8163,26978,3.056071104
8164,26938,3.316977072
8165,26855,3.507212275
8166,28648,1.608166059
8167,30444,2.312587113
8168,30360,2.70437295
8169,30322,2.740377014
8170,33961,2.872387106
8171,33923,2.813773046
8172,23902,3.275727345
8173,19959,2.547525015
8174,19922,1.73763318
8175,21926,1.815057704
8176,21842,1.714138643
8177,21756,3.824505403
8178,19872,1.870984382
8179,23683,2.699040472
8180,21586,3.294433538
8181,25438,2.185538042
8182,23378,2.573500991
8183,29083,3.289655597
8184,26939,2.868249465
8185,26857,1.101893738
8186,26857,1.950023622
8187,28861,3.616754556
8188,28689,1.90847811
8189,28649,1.445569521
8190,28611,1.717225677
8191,30322,2.932760302
8192,32079,2.462300578
8193,35885,1.466907211
8194,35759,1.976564717
8195,35674,2.216347266
8196,35636,3.068370312
8197,21929,3.394976379
8198,23948,3.116103911
8199,20000,2.563896966
8200,23858,3.688918424
8201,19960,1.149809858
8202,21969,2.811771625
8203,25704,2.700251039
8204,19873,2.126127116
8205,23726,1.923812242
8206,23597,2.669134221
8207,23555,3.001311369
8208,21589,2.668519438
8209,21625,2.973963683
8210,21589,2.915285776
8211,27371,2.664642648
8212,25481,3.08774727
8213,23340,2.114057571
8214,27106,2.057476738
8215,26979,2.529130686
8216,28904,2.607161238
8217,28775,1.558860422
8218,28568,1.957570936
8219,28612,1.075053218
8220,30572,3.313335423
8221,30446,3.353418347
8222,30361,1.688835266
8223,32124,2.873193472
8224,34174,3.282234008
8225,34002,2.365757631
8226,33963,3.080153339
8227,35975,2.448974063
8228,35799,1.724906174
8229,35636,3.161709343
8230,21969,1.323929111
8231,21927,3.552089149
8232,20042,1.400358351
8233,20001,0.441516915
8234,19962,2.155030929
8235,21885,2.135084276
8236,21843,2.519617884
8237,19912,3.689282145
8238,19874,1.850863543
8239,23769,2.472305035
8240,21625,2.961222594
8241,23390,3.17367773
8242,23390,2.21898499
8243,25352,2.223833382
8244,25310,3.056305904
8245,23380,2.565345905
8246,23341,3.334159015
8247,27020,1.777254539
8248,26895,2.260006193
8249,26856,1.679040122
8250,30795,2.867762569
8251,28650,2.539923397
8252,28568,2.206482317
8253,32461,3.064899578
8254,30486,2.922652162
8255,30323,2.001571441
8256,34218,1.662895308
8257,34088,2.416370115
8258,33924,3.17226774
8259,35676,0.768784487
8260,35636,2.789893618
8261,19918,0.968058849
8262,21927,1.616275454
8263,19913,3.059843552
8264,19876,2.786406735
8265,19875,1.928692737
8266,23639,2.220089017
8267,21711,3.242773147
8268,21627,1.670074878
8269,23342,2.530641392
8270,27149,1.368705615
8271,26980,2.779257684
8272,26896,3.055766531
8273,28817,3.181219545
8274,28690,1.185452247
8275,32552,2.158961646
8276,30362,2.228046181
8277,30324,2.652844646
8278,34309,2.504731926
8279,33963,2.39052178
8280,33925,2.23672334
8281,35715,2.16122456
8282,21885,2.403326633
8283,22057,3.241376361
8284,20043,2.691295251
8285,20043,3.014940053
8286,20002,3.099925931
8287,19964,2.206347975
8288,19963,2.132953287
8289,21886,1.483671242
8290,21844,2.904410442
8291,21679,2.786769872
8292,21724,3.638248304
8293,23598,1.720222327
8294,21712,3.763730254
8295,21629,3.749532141
8296,25394,2.423580106
8297,25353,1.889783127
8298,25311,3.384781071
8299,23381,2.324209515
8300,23345,2.914247381
8301,23344,1.928603147
8302,29128,3.227116222
8303,27237,3.12695108
8304,27107,2.438722891
8305,27021,1.75755217
8306,26943,2.999969496
8307,28776,2.188524521
8308,28652,1.637017292
8309,30574,2.011529684
8310,30447,2.539855142
8311,34130,2.806841267
8312,34004,3.270198651
8313,33881,2.630653371
8314,35886,2.425816103
8315,35801,0.605912052
8316,35677,1.244015049
8317,23903,2.879387746
8318,20004,2.51275887
8319,22013,2.750255337
8320,19966,2.09920583
8321,19966,1.954393242
8322,21970,2.821004457
8323,19878,2.547698364
8324,19915,2.777591653
8325,23770,1.969952064
8326,23727,1.620825697
8327,21674,2.723110867
8328,27461,2.238253188
8329,25526,3.339892091
8330,25481,2.575559206
8331,23382,2.501756588
8332,25145,2.86337698
8333,26981,2.605854371
8334,25099,2.673914072
8335,28905,1.424833408
8336,28691,2.190884179
8337,28653,1.361146005
8338,30488,1.965945156
8339,30363,2.873751292
8340,34089,2.74634854
8341,32120,2.524773583
8342,35761,2.963588492
8343,20000,2.701697754
