BinNo,Dsno,Distance,l,a,b,lx,ax,bx
4627,24692,3.04101101206494,66.76181156,-23.66129396,52.08605708,65,-25,50,
4628,26747,2.33347306124277,71.71913354,-0.345381051,-23.46039345,70,0,-25,
4629,26575,2.24278748890792,71.58431899,-18.75439724,14.01587459,70,-20,15,
4630,31806,3.27515430194882,85.53935832,-52.62622672,72.19110217,85,-55,70,
4631,12488,2.35315726384221,31.64230536,56.63580683,5.405361848,30,55,5,
4632,14375,3.02439647101579,32.61465969,59.18246452,-11.66995849,35,60,-10,
4633,14413,2.41452575611549,37.27245776,64.43260107,-44.41354556,35,65,-45,
4634,14296,2.98553727940344,32.62067577,48.35439173,45.73771436,35,50,45,
4635,16129,2.80149480567778,38.1968212,47.85722801,-15.07380759,40,50,-15,
4636,16087,3.19775547902301,38.27451865,42.64255849,-1.300316785,40,45,0,
4637,16045,3.62406214367749,38.27190402,37.66442356,17.16623946,40,40,15,
4638,17925,3.40259785856018,42.99095166,47.36359305,-33.60184949,45,45,-35,
4639,18054,3.58945540006304,47.46720865,61.81653395,-66.87010052,45,60,-65,
4640,17884,3.00993284297956,43.18377332,37.6199852,-14.68928161,45,40,-15,
4641,17714,3.5946249713053,43.37994787,22.31783438,37.21909972,45,20,35,
4642,19682,3.47809780008527,48.19778721,32.62714899,-23.20590651,50,35,-25,
4643,19639,2.53978219134209,48.04745679,28.53340208,-14.30203214,50,30,-15,
4644,19513,3.61179069973255,48.04044878,13.27863581,32.49841878,50,15,30,
4645,21481,3.39658630267916,52.77539125,28.01588241,-28.37175192,55,30,-30,
4646,21352,2.25647524545794,53.01241511,13.93210232,-0.027953237,55,15,0,
4647,21310,2.48168485780708,52.90640888,8.983865653,14.13796349,55,10,15,
4648,21269,3.27523865429108,52.8411539,4.028586977,32.73661128,55,5,35,
4649,21184,0.879754166467385,55.05908085,-4.609049979,59.21410247,55,-5,60,
4650,21263,2.46688324388238,57.44983989,4.953287788,4.714315871,55,5,5,
4651,21221,2.77690642789255,57.41447726,0.02888133,18.62862305,55,0,20,
4652,21180,3.33218059988278,57.38594004,-5.096188031,37.67589468,55,-5,40,
4653,23148,2.61905648056539,62.17938275,9.209489131,-18.78145979,60,10,-20,
4654,22939,2.29460345371467,60.25252688,-14.35644041,62.18798223,60,-15,60,
4655,23062,2.16049099102648,62.16047485,0.008259787,-0.001233184,60,0,0,
4656,24776,2.56568003658351,66.95254711,-14.05059238,18.63292319,65,-15,20,
4657,24693,3.13366902816465,66.73149522,-24.12701744,57.46164728,65,-25,55,
4658,26834,2.72930030437766,71.51983959,9.249790208,-37.86075877,70,10,-40,
4659,26533,2.86267703303456,71.67728101,-23.59801544,28.15173392,70,-25,30,
4660,26451,2.90109372256447,71.52159846,-33.65992911,72.07491998,70,-35,70,
4661,28547,1.95921732862869,76.29055387,-4.981685651,-23.52600277,75,-5,-25,
4662,28249,2.9749139034703,76.12089108,-38.39170382,62.23765487,75,-40,60,
4663,30347,1.7027587452182,81.0615793,-9.882144686,-23.67389787,80,-10,-25,
4664,30132,2.51334763619856,81.07694839,-33.21002678,23.60246847,80,-35,25,
4665,30090,3.25276393793524,80.87855821,-37.92463338,37.65448042,80,-40,40,
4666,30008,2.14069314232781,81.9124557,-49.07110942,79.7505153,80,-50,80,
4667,31847,3.17280107710671,85.72888135,-47.7516709,52.11669906,85,-50,50,
4668,12489,2.24972092392794,31.68778684,56.42926523,9.587906903,30,55,10,
4669,16215,2.72125783856269,37.70064744,58.66485555,-34.42068029,40,60,-35,
4670,16299,3.85334533413009,42.37016023,67.80560194,-62.89875563,40,70,-65,
4671,16172,2.7248026153018,37.93581329,53.27837007,-24.55315226,40,55,-25,
4672,16001,3.74505332473858,38.27894314,37.38821265,22.31513024,40,35,20,
4673,17927,3.05230693181689,43.1549013,42.7354278,-24.11461808,45,45,-25,
4674,17842,2.93920285384221,43.18274411,32.86465839,-0.881368626,45,35,0,
4675,17800,3.04555312139454,43.47385442,27.77714207,13.58395759,45,30,15,
4676,17717,3.39867768931352,43.04686999,22.09205715,51.83291846,45,20,50,
4677,17761,3.66979007389649,43.17577889,22.77105091,42.72593701,45,25,45,
4678,21611,3.90261394269958,52.58135199,47.28247159,-57.04226855,55,45,-55,
4679,19597,2.63532039538259,48.09898853,23.1925005,-0.253010938,50,25,0,
4680,19555,2.7243089930435,48.22259861,18.14401561,14.09555225,50,20,15,
4681,19473,1.85096074271762,48.80414075,9.128065033,53.88837698,50,10,55,
4682,21438,3.04562923755453,52.93337211,23.15711071,-18.73166815,55,25,-20,
4683,21395,2.55923292055727,52.8413973,18.79123217,-9.345028353,55,20,-10,
4684,23237,3.07305720188444,57.6307402,18.64804155,-23.58490392,60,20,-25,
4685,21306,2.57052857569551,57.48198365,9.415387053,-4.675035353,55,10,-5,
4686,23105,2.2627993899979,62.22731702,4.899775035,-9.613638863,60,5,-10,
4687,22937,3.22800251480942,62.24913403,-14.69906705,47.70416993,60,-15,50,
4688,24991,2.69519471878199,66.88646137,9.09066347,-28.30340189,65,10,-30,
4689,26704,1.98139352199234,71.78920244,-4.857605322,-14.16071538,70,-5,-15,
4690,26661,1.64906971884188,71.51067376,-9.373042966,-4.789713039,70,-10,-5,
4691,26618,1.96102258983273,71.5795354,-13.89103062,4.652344377,70,-15,5,
4692,26491,3.20900596211192,71.47804326,-28.35610242,47.32609289,70,-30,45,
4693,26451,3.05349613142766,71.5866749,-33.24217818,71.92778729,70,-35,70,
4694,28375,2.33349214725742,76.21716217,-23.3811452,13.84111649,75,-25,15,
4695,28291,3.09480975832125,76.3406871,-33.52644737,42.63165708,75,-35,45,
4696,30048,3.11235476873283,80.98040051,-43.07565302,57.24108361,80,-45,55,
4697,31932,2.51495767831809,85.83714556,-38.01331955,23.70489374,85,-40,25,
4698,31808,2.72178889738933,85.53574306,-52.96613888,78.27242276,85,-55,80,
4699,33732,2.53429049215049,90.5067179,-42.8229005,23.80580444,90,-45,25,
4700,33692,3.16661562093138,90.4261303,-52.48599773,51.91459728,90,-50,50,
4701,33651,2.90899132959967,90.26214506,-57.27909885,71.78863606,90,-55,70,
4702,12490,2.17002591662186,31.72826417,56.20740085,14.48590018,30,55,15,
4703,14376,3.1450459921058,32.74620752,58.89932536,-6.897432235,35,60,-5,
4704,18275,1.85638912704309,43.71858365,83.73971779,-85.46458743,45,85,-85,
4705,16386,3.17811930743085,42.14046475,79.97055153,-77.65096067,40,80,-80,
4706,16343,1.55474350798085,40.60429701,76.35656523,-69.53980083,40,75,-70,
4707,16130,2.96231337749062,38.05105977,47.79519668,-10.34025703,40,50,-10,
4708,16088,3.1122448993697,38.1802492,42.85883229,3.662100087,40,45,5,
4709,18057,3.78323984952555,42.74031641,57.66767606,-48.0591242,45,60,-50,
4710,16002,3.36265211579189,38.32471038,37.2692685,26.83064317,40,35,25,
4711,18098,3.38621152226316,47.38084802,66.70270209,-71.70258532,45,65,-70,
4712,19812,3.37842128794085,47.80019186,51.63637916,-51.97404098,50,50,-50,
4713,17801,3.32207012908926,43.21221738,27.88989651,18.1594983,45,30,20,
4714,19725,3.74830743246596,48.0193804,42.03172256,-37.44929746,50,40,-35,
4715,19515,3.61672482925324,48.06817993,12.90585458,42.22785203,50,15,40,
4716,19515,3.35109581311972,48.1607356,13.46292932,37.65812824,50,15,40,
4717,21569,4.09827640929697,52.76872511,37.59266544,-42.45398089,55,40,-40,
4718,21522,3.76865842865241,57.43970311,37.1769473,-51.87390916,55,35,-50,
4719,21311,2.87064030886322,52.68479731,9.289847074,18.45854124,55,10,20,
4720,21270,3.19133877814583,52.92573402,4.098892432,37.74831863,55,5,40,
4721,23194,2.80433009824103,57.58892194,14.13247355,-13.86054059,60,15,-15,
4722,21222,3.07472397393845,57.44098018,-0.235658733,23.14527408,55,0,25,
4723,21180,3.44381256922102,57.45863423,-5.023834568,42.41130559,55,-5,40,
4724,23020,2.3561845102086,62.22524656,-4.765078193,14.26196549,60,-5,15,
4725,22978,2.82870687949708,62.2727098,-9.45191988,28.40752364,60,-10,30,
4726,25078,3.17689644949486,66.80945807,18.77190776,-42.69558641,65,20,-45,
4727,22938,3.269362469246,62.23351214,-15.04360867,52.61289867,60,-15,55,
4728,24819,2.01813874537161,66.9168311,-9.54858169,9.558565929,65,-10,10,
4729,24735,2.89454413503484,67.02461969,-19.22200995,38.08322345,65,-20,40,
4730,24695,2.42021210432637,66.7739023,-24.16487752,63.58110335,65,-25,65,
4731,28504,1.56688232474861,76.36333927,-9.527622261,-14.38902903,75,-10,-15,
4732,28418,1.57057065562949,76.40569932,-19.30284873,4.931576957,75,-20,5,
4733,28333,2.68858705269221,76.28320945,-28.48808782,28.18451235,75,-30,30,
4734,28251,2.84012380726014,76.13964989,-38.56279713,67.83160214,75,-40,70,
4735,30175,2.05976982288371,81.01490309,-28.49054285,14.03347915,80,-30,15,
4736,31890,3.51692125805179,85.68035636,-42.53151619,37.58910016,85,-45,40,
4737,33904,1.39705045419935,90.5193735,-23.95664088,-14.22967352,90,-25,-15,
4738,33734,3.49332070906294,90.34202499,-47.453695,37.46286202,90,-45,35,
4739,12491,2.14917563577582,31.79211299,56.04654105,19.44139569,30,55,20,
4740,14377,3.62794980274306,32.70148001,58.46608443,-2.350729387,35,60,0,
4741,14457,2.35964480447107,37.15341838,69.52803218,-49.15859685,35,70,-50,
4742,16343,2.84926393793779,41.78865457,73.7971104,-68.13664914,40,75,-70,
4743,16044,3.60969116224251,38.15454908,42.46188406,8.112327342,40,40,10,
4744,16004,3.246802064728,38.08909712,37.29331619,36.27705704,40,35,35,
4745,16003,3.29014321712312,38.37518129,37.16805996,31.86668759,40,35,30,
4746,17840,2.90914262043265,43.30395339,37.34542005,-9.707525263,45,35,-10,
4747,17843,3.17720704578873,43.2281786,32.52473923,4.089847453,45,35,5,
4748,17801,3.86453164700267,43.21655187,27.62610407,22.47356741,45,30,20,
4749,19726,3.51284467391029,48.04166348,37.50177259,-28.49538856,50,40,-30,
4750,19683,3.26434217599402,48.01011551,32.65091868,-18.91459385,50,35,-20,
4751,21655,3.64133988530416,52.50083765,51.89746071,-61.84748114,55,50,-60,
4752,19640,2.65921353410128,48.12227183,28.17584864,-9.533068147,50,30,-10,
4753,19556,3.04022562434194,48.06355491,18.68321862,18.06112428,50,20,20,
4754,19517,3.46553009581774,48.08548665,12.73713082,48.20446093,50,15,50,
4755,21353,2.34589702738975,52.84953411,14.32966411,4.34472974,55,15,5,
4756,21270,3.38284160658769,52.92839767,3.864959078,42.42152085,55,5,40,
4757,21479,3.65875283891258,57.4127067,28.35396202,-37.79639439,55,30,-40,
4758,23109,2.5777858075108,57.52268221,4.783217707,9.321117334,60,5,10,
4759,23323,3.52329918776976,62.10507331,28.04887534,-47.04338349,60,30,-45,
4760,21182,3.37171005533766,57.4415813,-5.385657278,47.70688467,55,-5,50,
4761,23235,3.13350829001495,62.156967,18.88826638,-33.01747234,60,20,-35,
4762,24948,2.24180112802407,66.91522281,4.541116543,-18.92900987,65,5,-20,
4763,24777,2.59363130461451,66.9930236,-14.30370662,23.49336275,65,-15,25,
4764,24696,2.3507561693503,66.77462199,-24.3650705,68.59513848,65,-25,70,
4765,26576,2.30614686912837,71.65252497,-18.89301898,18.83292347,70,-20,20,
4766,26534,3.02125549595741,71.72179513,-23.75689308,32.85102548,70,-25,35,
4767,26492,2.91101014096132,71.50313275,-28.50565477,51.99537072,70,-30,50,
4768,28461,1.61164475352255,76.41066983,-14.27451312,-4.715257609,75,-15,-5,
4769,30304,1.54018550086946,81.15855123,-14.42321776,-14.16498343,80,-15,-15,
4770,32104,1.5120863396255,85.86535097,-19.31244741,-13.9680871,85,-20,-15,
4771,31975,1.98704498712938,85.76819558,-33.30891393,14.29398921,85,-35,15,
4772,31848,3.01091787449147,85.75567386,-47.92975196,57.05150104,85,-50,55,
4773,31809,2.97519117364866,85.5645733,-52.97462598,82.89503454,85,-55,85,
4774,33861,1.24805389963393,90.55248187,-28.95896086,-4.5893422,90,-30,-5,
4775,33775,2.28686508458292,90.45134691,-37.95332191,14.0850428,90,-40,15,
4776,33607,3.3145757471215,90.25306616,-57.65811439,77.33193947,90,-60,75,
4777,12493,2.11378135549348,31.77296849,55.65914475,29.05650514,30,55,30,
4778,12492,2.18236419260889,31.87862365,55.94564974,24.41756269,30,55,25,
4779,14414,2.05434390798544,37.04556839,65.15521031,-40.10903492,35,65,-40,
4780,16216,2.74145791723534,37.55969807,58.75622382,-29.88364358,40,60,-30,
4781,16173,2.57815047553343,37.97765419,53.41723037,-20.22763479,40,55,-20,
4782,16131,3.08053409496501,37.97259295,47.94059328,-6.06684344,40,50,-5,
4783,16211,4.08526798619189,42.49118875,62.43657319,-52.86774668,40,60,-55,
4784,18142,3.43326211921803,47.15656885,72.04098436,-76.72362479,45,70,-75,
4785,16007,2.84863083080451,38.07195634,36.90749836,49.12891145,40,35,50,
4786,16006,3.72088607881577,38.15368603,37.2451203,42.67716708,40,35,45,
4787,17969,3.59016590132258,43.05667451,52.26933952,-38.00930279,45,50,-40,
4788,17971,3.36488184082326,42.97870575,47.5060921,-28.99142539,45,50,-30,
4789,17928,2.97629401206325,43.03917592,42.80020083,-19.58241338,45,45,-20,
4790,17757,3.7778909973907,43.22084048,27.35951391,27.35366648,45,25,25,
4791,19598,2.58658243334666,48.23139853,23.13761554,4.693435736,50,25,5,
4792,19557,3.46995058451776,48.0297926,18.22722225,22.76033509,50,20,25,
4793,19518,3.07646562838813,48.10732592,12.59385914,55.30481429,50,15,55,
4794,21525,4.0207843598433,52.82572891,32.58459604,-32.63249587,55,35,-35,
4795,21396,2.63291344450184,52.90032935,18.44065326,-4.696595794,55,20,-5,
4796,21312,3.04725384673583,52.73914897,9.143737029,23.14497376,55,10,25,
4797,21272,3.28278537547058,52.66282783,4.141553687,47.86051969,55,5,50,
4798,21183,3.29467452443013,57.44106445,-5.627248613,52.87805661,55,-5,55,
4799,23063,2.31662054652797,62.27125008,-0.013675239,4.543966209,60,0,5,
4800,22979,3.25233143564082,62.30726426,-9.612192237,32.74084163,60,-10,35,
4801,22939,2.76676127049262,62.29552266,-14.98192531,58.45558524,60,-15,60,
4802,24905,2.016877344963,66.94311121,-0.014552584,-9.459721116,65,0,-10,
4803,24862,2.01117106969645,66.96745191,-4.591336082,0.083281784,65,-5,0,
4804,24735,3.13128669671358,66.78195316,-18.90727434,42.33142659,65,-20,40,
4805,26878,3.17685313133083,71.66885309,13.78100466,-42.58724731,70,15,-45,
4806,26791,2.41165089230484,71.57908913,4.68146923,-28.20526445,70,5,-30,
4807,28292,3.19621062560396,76.39154238,-33.57333978,47.50119773,75,-35,50,
4808,28252,1.71483163560558,76.13982909,-38.91786949,75.68587954,75,-40,75,
4809,30261,1.60214546614383,80.95412225,-18.71354247,-5.039342728,80,-20,-5,
4810,30218,1.8999806169279,81.00851672,-23.46156689,4.524559219,80,-25,5,
4811,30133,2.68495089888113,81.12582633,-33.37961073,28.17906205,80,-35,30,
4812,30091,3.31802038171857,80.94823628,-37.90002541,42.61248792,80,-40,45,
4813,30049,3.21036998491994,81.03477545,-43.03070669,62.3146488,80,-45,60,
4814,32061,1.52481888337856,85.66671156,-23.62866677,-4.996326423,85,-25,-5,
4815,32018,1.8656717935898,85.72571599,-28.38732265,4.405576491,85,-30,5,
4816,33818,2.10974997936225,90.40464191,-33.03190849,4.356629416,90,-35,5,
4817,12496,1.87353447091785,31.73910356,55.2273545,45.65875652,30,55,45,
4818,12494,2.06328350526432,31.89117254,55.64262008,34.48265613,30,55,35,
4819,14378,3.60363521211129,32.88701421,58.31556048,2.615856276,35,60,5,
4820,16387,2.49577513740687,41.58247458,79.15685235,-73.26397875,40,80,-75,
4821,18186,3.55753477099199,46.78604223,77.37593594,-81.95474684,45,75,-80,
4822,16090,3.64759042826252,38.13883849,42.94188036,12.63248288,40,45,15,
4823,19856,3.82936011021936,47.60332498,57.12826993,-57.09533167,50,55,-55,
4824,17799,3.27194203020881,43.32311092,32.40601775,8.549232531,45,30,10,
4825,17758,3.54032540514624,43.2449123,27.18833681,32.15980396,45,25,30,
4826,19768,3.91790080834032,47.81628728,47.29783463,-42.69754446,50,45,-45,
4827,19854,3.22866224069308,52.48442809,56.3993138,-66.51452891,50,55,-65,
4828,21613,4.1507215124324,52.65930426,42.56070249,-47.40820684,55,45,-45,
4829,21482,3.23972445099051,52.6957051,28.28798579,-23.49831865,55,30,-25,
4830,21439,2.70170819204322,52.82075298,23.52109634,-14.39754374,55,25,-15,
4831,21566,3.63725006832929,57.29558667,42.23301158,-56.72439241,55,40,-55,
4832,21354,2.61951353016559,52.85702425,13.89701101,8.973880437,55,15,10,
4833,21274,3.21580289202307,52.61080424,3.532906036,58.42495487,55,5,60,
4834,21273,2.73904381686041,52.67023803,3.933909985,54.0314845,55,5,55,
4835,23281,3.61474336718029,57.56452755,23.27445075,-27.96104847,60,25,-30,
4836,23152,2.4528609417801,57.61716839,9.418074065,0.001588795,60,10,0,
4837,23068,2.96750152778388,57.55812679,-0.099249373,28.31670855,60,0,30,
4838,21184,3.22006849826473,57.40218013,-6.157666008,61.80504326,55,-5,60,
4839,23192,2.64328584994862,62.13500189,14.34640338,-23.58524261,60,15,-25,
4840,23149,2.80143465817759,62.28137867,8.914448515,-13.78965894,60,10,-15,
4841,23106,2.36567117467091,62.28305345,4.490529601,-4.647144557,60,5,-5,
4842,23021,2.61931774854065,62.30075852,-4.833540027,18.75918302,60,-5,20,
4843,25123,3.54172174689694,66.92364843,22.8302131,-47.03356693,65,25,-45,
4844,22940,2.01574047527968,62.00556395,-14.85266505,65.13861933,60,-15,65,
4845,26619,1.8882105326953,71.62547764,-14.22070017,9.437991786,70,-15,10,
4846,26493,3.01955728261259,71.52846427,-28.65851125,57.23202399,70,-30,55,
4847,28591,2.21566300815969,76.39752858,-0.319189805,-28.31056391,75,0,-30,
4848,28376,2.37194406858187,76.26518564,-23.62811871,18.5359762,75,-25,20,
4849,33693,3.16535902651733,90.48022621,-52.49226384,56.89142843,90,-50,55,
4850,33609,2.47975168879907,90.24546349,-58.02669537,83.51845184,90,-60,85,
4851,16174,2.83474511639083,37.84208397,53.23922995,-15.5280787,40,55,-15,
4852,16132,3.32514666405469,38.07857794,47.72036562,-1.472414581,40,50,0,
4853,16090,3.67893443585149,38.15280953,42.68872122,17.1864209,40,45,15,
4854,17886,2.87589550499538,43.24803465,37.72007227,-4.942363952,45,40,-5,
4855,17759,3.26690109475733,43.28822635,27.11059343,36.81324822,45,25,35,
4856,19641,2.74092522408986,48.22343262,27.936239,-4.687958395,50,30,-5,
4857,19599,2.67663025193017,48.03084467,23.38562708,9.175029172,50,25,10,
4858,19558,3.47777009124606,48.13414511,18.28194348,27.62055634,50,20,30,
4859,21313,3.2174751458755,52.81143474,9.10529576,27.8178376,55,10,30,
4860,21523,4.02138155705461,57.39384381,32.8958932,-42.54770393,55,35,-45,
4861,23238,2.94281874975833,57.51315966,18.92571529,-18.85033932,60,20,-20,
4862,23195,2.63761881446826,57.69559039,13.94123551,-9.274915788,60,15,-10,
4863,23367,3.66223209576413,62.11729927,32.87683358,-52.10265358,60,35,-50,
4864,23110,2.61379468251067,57.61537142,4.732678918,13.96365613,60,5,15,
4865,23069,3.45279288016246,57.52738708,-0.54881841,32.65335082,60,0,35,
4866,23279,3.32797057174906,62.03920294,23.46665216,-37.8632071,60,25,-40,
4867,22980,3.05546349459241,62.32962046,-9.872643089,38.02705654,60,-10,40,
4868,25035,2.83906390113222,66.82973548,14.20140183,-32.98143792,65,15,-35,
4869,24820,2.31531719113338,67.02658497,-9.47039146,14.01351034,65,-10,15,
4870,24778,2.69422177380953,67.05203282,-14.42113377,28.35290979,65,-15,30,
4871,24736,3.04684102048273,66.8147378,-19.0413733,47.25188849,65,-20,45,
4872,26748,1.90688584811002,71.61640321,0.11255431,-18.99462155,70,0,-20,
4873,26662,1.64817687852462,71.59447887,-9.584224619,0.035425818,70,-10,0,
4874,26535,3.18538117749897,71.50055964,-23.43948223,37.66338743,70,-25,40,
4875,26495,2.97565463018743,71.49830299,-29.12199154,62.58365777,70,-30,65,
4876,28334,2.9935744066157,76.36889933,-28.40693003,32.86699029,75,-30,35,
4877,30391,1.64189534858213,80.93679164,-4.562355975,-28.72457479,80,-5,-30,
4878,30050,3.06997841134573,81.04994359,-43.21283468,67.26460284,80,-45,65,
4879,31933,2.87189490506278,85.63794683,-37.72826397,28.36292346,85,-40,30,
4880,31890,3.49255982795125,85.73142847,-42.63081484,42.45966425,85,-45,40,
4881,31849,3.0480079356888,85.79052343,-48.03729542,62.19390424,85,-50,60,
4882,33733,2.77567253868999,90.56634395,-42.92099324,28.25033047,90,-45,30,
4883,14415,2.58725273614626,36.39897551,66.64808237,-36.42146711,35,65,-35,
